desc,valor,metraje,url
4 Dormitorios en Carrasco Norte,260000,,https://www.gallito.com.uy/casa-venta-barbacoa-garage-carrasco-norte-montevideo-g-inmuebles-27558191
4 Dormitorios en Malvin Norte,260000,,https://www.gallito.com.uy/casa-venta-piscina-garage-malvin-norte-montevideo-g-inmuebles-27558190
4 Dormitorios en Otro,260000,,https://www.gallito.com.uy/casa-venta-4-dormitorios-garage-montevideo-imasuy-g-inmuebles-27558192
3 Dormitorios en Palermo,260000,160.0,https://www.gallito.com.uy/casa-en-venta-en-palermo-inmuebles-27347237
3 Dormitorios en Buceo,265000,112.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-y-garaje-en-buceo-inmuebles-26918130
3 Dormitorios en Buceo,265000,112.0,https://www.gallito.com.uy/lo-mas-buscado-y-a-mts-del-montevideo-shopping-inmuebles-24696239
3 Dormitorios en Buceo,265000,112.0,https://www.gallito.com.uy/casa-venta-buceo-3-dormitorios-imasuy-gr-inmuebles-26251647
2 Dormitorios en Malvin,269000,,https://www.gallito.com.uy/casa-en-malvin-sur-2-dormitorios-2-baños-y-parrlillero-inmuebles-27266648
3 Dormitorios en Aguada,270000,135.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-aguada-inmuebles-27479639
3 Dormitorios en Prado,270000,,https://www.gallito.com.uy/oficina-sosa-gauchos-esquina-raffo-chalet-de-buena-constr-inmuebles-26181304
Más de 4 dormitorios en Brazo Oriental,273000,180.0,https://www.gallito.com.uy/excelente-presencia-sobre-br-artigas-inmuebles-18800188
2 Dormitorios en Pocitos,275000,70.0,https://www.gallito.com.uy/venta-de-casa-de-2-dormitorios-en-pocitos-inmuebles-27246340
3 Dormitorios en Punta Carretas,279000,143.0,https://www.gallito.com.uy/sarmiento-prox-rambla-pu-con-gge-inmuebles-25310723
4 Dormitorios en Prado,280000,150.0,https://www.gallito.com.uy/excelente-propiedad-en-san-felipe-y-santiago-4-dormit-inmuebles-22253309
Más de 4 dormitorios en Pocitos,280000,200.0,https://www.gallito.com.uy/casatroja-venta-casa-en-pocitos-inmuebles-26193641
2 Dormitorios en Malvin,280000,90.0,https://www.gallito.com.uy/una-planta-dos-de-rambla-luminosa-jardin-cochera-fondo-inmuebles-27569330
3 Dormitorios en Parque Batlle,287000,173.0,https://www.gallito.com.uy/venta-de-casa-de-3-dormitorios-en-parque-batlle-rep-de-inmuebles-27586241
Más de 4 dormitorios en La Blanqueada,289000,209.0,https://www.gallito.com.uy/venta-casa-para-inversion-la-blanqueada-alta-renta-inmuebles-26443277
4 Dormitorios en Palermo,289000,230.0,https://www.gallito.com.uy/casa-en-venta-reciclada-palermo-4-dormitorios-4-baños-fondo-inmuebles-24683251
3 Dormitorios en Prado,290000,200.0,https://www.gallito.com.uy/ifer&olivera-castro-esq-islas-canarias-inmuebles-25795923
3 Dormitorios en La Blanqueada,290000,90.0,https://www.gallito.com.uy/se-vende-en-la-blanqueada-inmuebles-27387816
2 Dormitorios en Perez Castellanos,290000,,https://www.gallito.com.uy/imperial-vendecasa-2-dormt-fondo-parrillero-cochera-inmuebles-27267070
Más de 4 dormitorios en Malvin,295000,471.0,https://www.gallito.com.uy/venta-malvin-sur-casa-deposito-oficinas-inmuebles-26744888
3 Dormitorios en Palermo,298000,132.0,https://www.gallito.com.uy/casatroja-venta-casa-punta-carretas-inmuebles-26319649
2 Dormitorios en Tres Cruces,298000,,https://www.gallito.com.uy/venta-de-casa-3-dormitorios-con-renta-en-tres-cruces-inmuebles-26779231
Más de 4 dormitorios en Prado,300000,1.0,https://www.gallito.com.uy/casatroja-venta-dos-casas-mismo-padron-ideal-dos-familias-inmuebles-26272982
2 Dormitorios en Buceo,300000,80.0,https://www.gallito.com.uy/sobre-calle-tranquila-a-pasos-de-todo-impecable-divina-inmuebles-27336766
Más de 4 dormitorios en Cerrito,310000,250.0,https://www.gallito.com.uy/casa-en-ph-gral-flores-y-leon-perez-gge-3-autos-y-patio-inmuebles-27323988
Más de 4 dormitorios en Cordon,310000,,https://www.gallito.com.uy/casa-en-venta-cordã³n-inmuebles-27352988
3 Dormitorios en Parque Batlle,310000,295.0,https://www.gallito.com.uy/casa-en-padron-unico-con-garage-doble-y-fondo-con-parrillero-inmuebles-27548382
Más de 4 dormitorios en Parque Rodo,310000,,https://www.gallito.com.uy/casa-en-venta-parque-rodã³-inmuebles-27352989
Más de 4 dormitorios en Barrio Sur,315000,488.0,https://www.gallito.com.uy/venta-de-oficinas-barrio-sur-inmuebles-25161351
3 Dormitorios en Pocitos,318000,86.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-garage-parrillero-a-estrenar-inmuebles-27576247
Más de 4 dormitorios en Brazo Oriental,320000,266.0,https://www.gallito.com.uy/venta-de-casa-padron-unico-inmuebles-27430470
3 Dormitorios en Colon,321000,313.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-colon-inmuebles-26147383
3 Dormitorios en Malvin Norte,328000,163.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-c-cochera-en-malvin-norte-inmuebles-27448356
3 Dormitorios en Prado,330000,100.0,https://www.gallito.com.uy/jardines-del-prado-para-ocupar-ya-consulte-promocion-ca-inmuebles-24756324
1 Dormitorio en Otro,330000,,https://www.gallito.com.uy/casa-terreno-venta-montevideo-imasuy-rg-inmuebles-27466299
2 Dormitorios en Malvin,330000,74.0,https://www.gallito.com.uy/venta-casa-de-2-dormitorios-jardin-y-parrillero-en-malvin-inmuebles-26707937
3 Dormitorios en Otro,330000,224.0,https://www.gallito.com.uy/2-casas-pu-venta-montevideo-cochera-3-dormitorios-patio-a-inmuebles-26266687
1 Dormitorio en Buceo,330000,,https://www.gallito.com.uy/casa-terreno-venta-buceo-montevideo-imasuy-rg-inmuebles-27466297
3 Dormitorios en Punta Gorda,335000,140.0,https://www.gallito.com.uy/parque-baroffio-2-plantas-3dorm-2baños-barbacoa-piscina-inmuebles-26622513
3 Dormitorios en Malvin,335000,170.0,https://www.gallito.com.uy/excelente-zona-todo-a-nuevo-amplia-luminosa-barbacoa-inmuebles-27229508
4 Dormitorios en Punta Gorda,340000,112.0,https://www.gallito.com.uy/casa-2-plantas-4-dormitorios-2-garage-parrillero-inmuebles-26150567
3 Dormitorios en Goes,340000,,https://www.gallito.com.uy/gran-propiedad-vivienda-o-empresa-inmuebles-27433981
3 Dormitorios en Atahualpa,340000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-atahualpa-inmuebles-27543690
3 Dormitorios en Carrasco Norte,348000,200.0,https://www.gallito.com.uy/casa-en-carrasco-norte-inmuebles-26664386
4 Dormitorios en Punta Carretas,349000,142.0,https://www.gallito.com.uy/vendo-casa-en-punta-carretas-4-dormitorios-2-baños-garaje-inmuebles-26755985
2 Dormitorios en Centro,350000,577.0,https://www.gallito.com.uy/venta-local-padron-con-excelente-ubicacion-centro-inmuebles-21015372
3 Dormitorios en Prado,350000,120.0,https://www.gallito.com.uy/ifer&olivera-americo-vespucio-y-v-benavidez-inmuebles-27144486
3 Dormitorios en Malvin,350000,204.0,https://www.gallito.com.uy/inversion-segura-actualmente-alquilada-con-excelente-inmuebles-27573338
3 Dormitorios en Carrasco Norte,350000,100.0,https://www.gallito.com.uy/gran-terreno-vivienda-o-proyectos-varios-inmuebles-23690227
Más de 4 dormitorios en Prado,360000,250.0,https://www.gallito.com.uy/excelente-casa-pu-en-el-corazon-del-prado-inmuebles-23493724
3 Dormitorios en Carrasco,360000,125.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-carrasco-jardin-con-parrillero-inmuebles-25735974
3 Dormitorios en Carrasco Norte,360000,113.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-carrasco-tajes-y-lancasteriana-boa-inmuebles-25855280
3 Dormitorios en Parque Rodo,360000,114.0,https://www.gallito.com.uy/de-estilo-con-gran-localizacion-inmuebles-25919237
3 Dormitorios en Punta Carretas,360000,,https://www.gallito.com.uy/oportunidad-de-estilo-con-gran-localizacion-inmuebles-25089340
4 Dormitorios en Carrasco,360000,130.0,https://www.gallito.com.uy/hermosa-casa-con-jardin-al-frente-y-patio-con-parrillero-inmuebles-27245424
4 Dormitorios en Carrasco,367000,140.0,https://www.gallito.com.uy/venta-casa-ph-de-4-dormitorios-jardin-y-garage-en-carrasco-inmuebles-27565030
Más de 4 dormitorios en Malvin,368000,233.0,https://www.gallito.com.uy/casa-en-malvin-5-dormitorios-padron-unico-a-300m-de-la-inmuebles-27031445
3 Dormitorios en Cordon,375000,118.0,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-en-cordon-con-garaje-inmuebles-27117944
4 Dormitorios en Lezica,380000,340.0,https://www.gallito.com.uy/excelente-propiedad-en-barrio-lezica-muy-buen-terreno-inmuebles-27378720
Más de 4 dormitorios en Atahualpa,380000,132.0,https://www.gallito.com.uy/casa-en-venta-de-5-dormitorios-y-3-baños-c-garage-x-2-inmuebles-26242470
3 Dormitorios en Malvin,380000,130.0,https://www.gallito.com.uy/hermosa-casa-en-malvin-no-dude-en-llamar-inmuebles-26670730
4 Dormitorios en Pocitos Nuevo,390000,233.0,https://www.gallito.com.uy/casatroja-venta-casa-ph-en-pocitos-nuevo-inmuebles-25917531
Más de 4 dormitorios en Prado,390000,360.0,https://www.gallito.com.uy/casa-venta-5-habitaciones-prado-montevideo-imasuy-r-inmuebles-27363651
Más de 4 dormitorios en Jacinto Vera,395000,304.0,https://www.gallito.com.uy/sobre-br-artigas-padron-unico-de-633-metros-inmuebles-25795174
3 Dormitorios en Malvin,398000,220.0,https://www.gallito.com.uy/imperdible-para-entrar-grandes-ambientes-todo-reciclado-inmuebles-27155339
Más de 4 dormitorios en Palermo,400000,275.0,https://www.gallito.com.uy/oportunidad-unica-en-palermo-barrio-sur-bajo-ley-vis-inmuebles-27190363
4 Dormitorios en Jacinto Vera,400000,485.0,https://www.gallito.com.uy/en-exclusividad-impecable-ideal-flia-numerosa-si-banco-inmuebles-27097460
Más de 4 dormitorios en Tres Cruces,400000,,https://www.gallito.com.uy/ideal-clinica-medica-o-similar-inmuebles-25089290
Más de 4 dormitorios en Brazo Oriental,405000,,https://www.gallito.com.uy/venta-dos-casas-en-mismo-padron-–-barrio-brazo-oriental-inmuebles-24986421
3 Dormitorios en Malvin,410000,,https://www.gallito.com.uy/casa-en-venta-malvã­n-inmuebles-27382917
3 Dormitorios en Carrasco Norte,420000,165.0,https://www.gallito.com.uy/excelente-oportunidad-inmuebles-26505032
3 Dormitorios en Prado,430000,,https://www.gallito.com.uy/hermosa-casa-sobre-islas-canarias-esq-castro-inmuebles-26410240
3 Dormitorios en Prado,435000,,https://www.gallito.com.uy/importante-residencia-sobre-bulevar-artigas-inmuebles-26869814
4 Dormitorios en Prado,435000,242.0,https://www.gallito.com.uy/importante-residencia-sobre-bulevar-artigas-inmuebles-26848546
Más de 4 dormitorios en Prado,440000,566.0,https://www.gallito.com.uy/venta-casa-empresa-prado-l-a-de-herrera-inmuebles-27511216
Más de 4 dormitorios en Carrasco,445000,265.0,https://www.gallito.com.uy/oportunidad-2-casas-en-padron-unico-carrasco-inmuebles-26917794
1 Ambiente en Ciudad Vieja,450000,607.0,https://www.gallito.com.uy/venta-edificio-ciudad-vieja-excelente-ubicacion-inmuebles-23800174
4 Dormitorios en Punta Gorda,450000,192.0,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-c-cochera-en-punta-gorda-inmuebles-27352782
3 Dormitorios en Ciudad Vieja,450000,289.0,https://www.gallito.com.uy/venta-gran-padron-ciudad-vieja-oportunidad-inversion-inmuebles-20655560
3 Dormitorios en Malvin,450000,140.0,https://www.gallito.com.uy/chalet-p-unico-una-planta-fondo-barbacoa-jardin-inmuebles-27245814
3 Dormitorios en Prado,480000,,https://www.gallito.com.uy/oficina-sosa-excelente-ubicaciã³n-en-el-prado-casa-padrã³-inmuebles-26055865
4 Dormitorios en Punta Carretas,487000,155.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-3-baño-garaje-punta-carretas-inmuebles-27406049
3 Dormitorios en Prado,495000,281.0,https://www.gallito.com.uy/ifer&olivera-suarez-prox-jc-blanco-inmuebles-26505055
4 Dormitorios en Prado,495000,334.0,https://www.gallito.com.uy/venta-elegante-y-completa-propiedad-inmuebles-27478260
4 Dormitorios en Pocitos,498000,201.0,https://www.gallito.com.uy/confortable-ph-mayoritaria-inmuebles-27535310
4 Dormitorios en Buceo,540000,283.0,https://www.gallito.com.uy/venta-hermosa-propiedad-en-buceo-inmuebles-27369963
3 Dormitorios en Carrasco,540000,250.0,https://www.gallito.com.uy/dueño-vende-calido-chalet-en-casco-antiguo-de-carrasco-sur-inmuebles-27388260
4 Dormitorios en Punta Carretas,547000,159.0,https://www.gallito.com.uy/venta-de-casa-de-4-dormitorios-3-baños-y-2-garajes-en-punt-inmuebles-27544587
4 Dormitorios en Punta Carretas,550000,399.0,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-c-cochera-en-punta-carretas-inmuebles-27514448
1 Ambiente en Union,550000,418.0,https://www.gallito.com.uy/casa-sobre-avenida-con12-habitaciones-inmuebles-27143183
2 Dormitorios en Punta Gorda,555000,160.0,https://www.gallito.com.uy/casa-de-revista-en-lo-mejor-de-punta-gorda-inmuebles-26743821
3 Dormitorios en Ciudad Vieja,570000,169.0,https://www.gallito.com.uy/casatroja-venta-casa-en-ciudad-vieja-inmuebles-21415774
Más de 4 dormitorios en Punta Gorda,575000,281.0,https://www.gallito.com.uy/casatroja-venta-casa-sobre-la-rambla-inmuebles-22232740
4 Dormitorios en Carrasco,580000,,https://www.gallito.com.uy/casa-en-venta-carrasco-sur-inmuebles-27485576
3 Dormitorios en Carrasco,590000,156.0,https://www.gallito.com.uy/casa-en-venta-en-carrasco-sur-inmuebles-26118112
4 Dormitorios en Parque Batlle,590000,300.0,https://www.gallito.com.uy/gran-propiedad-a-mts-del-parque-villa-dolores-inmuebles-27107468
3 Dormitorios en Pocitos,595000,222.0,https://www.gallito.com.uy/espectacular-casa-reciclada-en-inmejorable-zona-de-pocitos-inmuebles-25668247
Más de 4 dormitorios en Buceo,600000,324.0,https://www.gallito.com.uy/venta-casa-3-apartamentos-buceo-ideal-inversor-con-renta-inmuebles-25683227
3 Dormitorios en Punta Gorda,600000,300.0,https://www.gallito.com.uy/venta-y-alquiler-casa-3-dormitorios-serv-punta-gorda-ciu-inmuebles-25804213
3 Dormitorios en Punta Gorda,610000,249.0,https://www.gallito.com.uy/impecable-casa-en-punta-gorda-a-3-de-rambla-y-1-de-av-rive-inmuebles-25820610
Más de 4 dormitorios en Punta Gorda,640000,270.0,https://www.gallito.com.uy/hermosa-aca-en-punta-gorda-no-dude-en-llamar-inmuebles-26676518
Más de 4 dormitorios en Pocitos,645000,440.0,https://www.gallito.com.uy/casona-en-2-plantas-br-españa-y-franzini-inmuebles-27374038
Más de 4 dormitorios en Punta Gorda,650000,269.0,https://www.gallito.com.uy/diri-unica-mar-mediterraneo-cpiscina-y-mirador-inmuebles-22806360
Más de 4 dormitorios en Malvin,650000,,https://www.gallito.com.uy/solida-casa-6-dorm-piscina-mejores-ubicaciones-de-malvin-inmuebles-27434822
Más de 4 dormitorios en Prado,690000,329.0,https://www.gallito.com.uy/oporturnidad-en-la-mejor-esq-del-prado-suarez-y-l-a-de-h-inmuebles-27224935
Más de 4 dormitorios en Pocitos,690000,500.0,https://www.gallito.com.uy/casa-en-venta-en-pocitos-emblematica-esquina-gran-recepcion-inmuebles-14587757
Más de 4 dormitorios en Punta Gorda,705000,758.0,https://www.gallito.com.uy/casa-en-punta-gorda-inmuebles-25241950
4 Dormitorios en Punta Gorda,720000,334.0,https://www.gallito.com.uy/casa-en-esquina-ideal-familia-numerosa-o-empresa-inmuebles-26384712
4 Dormitorios en Prado,720000,250.0,https://www.gallito.com.uy/zona-residencial-de-estilo-inmuebles-27050315
Más de 4 dormitorios en Parque Batlle,750000,365.0,https://www.gallito.com.uy/diri-br-artigas-prox-tres-cruces-ex-clinica-365m2-inmuebles-25233625
Más de 4 dormitorios en Parque Batlle,750000,235.0,https://www.gallito.com.uy/proximo-a-ponce-y-bosh-fondo-barbacoa-5-dorm-serv-inmuebles-25828171
4 Dormitorios en Pocitos,765000,265.0,https://www.gallito.com.uy/casa-de-4-dormitorios-calle-de-casas-de-ensueño-cerca-inmuebles-27553044
3 Dormitorios en Carrasco,820000,186.0,https://www.gallito.com.uy/casa-en-venta-carrasco-sur-inmuebles-24486985
4 Dormitorios en Prado,850000,287.0,https://www.gallito.com.uy/casatroja-venta-increible-casa-en-el-prado-inmuebles-27575837
Más de 4 dormitorios en Pocitos,850000,,https://www.gallito.com.uy/venta-casa-7-dormitorios-pocitos-cochera-5-baã±os-inmuebles-25868457
3 Dormitorios en Carrasco,850000,195.0,https://www.gallito.com.uy/venta-casa-carrasco-3-dorm-3-baños-parrillero-garaje-inmuebles-26416439
3 Dormitorios en Otro,890000,272.0,https://www.gallito.com.uy/muy-bien-ubicada-con-gran-terreno-inmuebles-26504151
4 Dormitorios en Punta Carretas,890000,218.0,https://www.gallito.com.uy/casatroja-venta-casa-punta-carretas-4-dormitorios-inmuebles-24134208
4 Dormitorios en Carrasco,890000,300.0,https://www.gallito.com.uy/venta-casa-a-reciclar-carrasco-1814m2-terreno-inmuebles-26442966
Más de 4 dormitorios en Centro,910000,801.0,https://www.gallito.com.uy/venta-casa-6-dormitorios-y-gran-local-comercial-centro-ex-inmuebles-21042778
4 Dormitorios en Pocitos,930000,235.0,https://www.gallito.com.uy/venta-casa-4-dormitorios-jardin-piscina-parrillero-pocitos-inmuebles-26889724
