desc,valor,metraje,url,lat,lng
Más de 4 dormitorios en Sayago,U$S 155.000,120.0,https://www.gallito.com.uy/venta-casa-5-dorm-gran-jardin-en-centro-de-sayago-inmuebles-20002020,-34.83144,-56.21689
2 Dormitorios en Puerto Buceo,U$S 155.000,100.0,https://www.gallito.com.uy/prox-ramon-anador-y-l-a-de-herrera-inmuebles-19869233,-34.91013,-56.13019
1 Dormitorio en Malvin,U$S 155.000,47.0,https://www.gallito.com.uy/al-sur-de-legrand-inmuebles-13730827,-34.88957,-56.11346
2 Dormitorios en Reducto,U$S 155.000,100.0,https://www.gallito.com.uy/venta-casa-2-dorm-estufa-leña-en-reducto-inmuebles-18754359,-34.87704,-56.18271
4 Dormitorios en La Figurita,U$S 155.000,127.0,https://www.gallito.com.uy/padron-unico-127m2-excelente-estado-pasos-garibaldi-inmuebles-16889645,,
4 Dormitorios en Sayago,U$S 155.000,140.0,https://www.gallito.com.uy/dos-casas-en-un-padron-inmuebles-18724502,-34.83746,-56.20281
4 Dormitorios en Reducto,U$S 155.000,,https://www.gallito.com.uy/cã³moda-casa-reciclada-sobre-avenida-inmuebles-19667184,,
4 Dormitorios en La Comercial,U$S 155.000,154.0,https://www.gallito.com.uy/excelente-acepta-prestamo-bancario-padron-unico-garaje-fondo-inmuebles-14177854,,
3 Dormitorios en Prado,U$S 155.000,110.0,https://www.gallito.com.uy/emancipacion-casi-castro-buena-casa-3-dorm-para-actualizar-inmuebles-19623897,,
2 Dormitorios en Carrasco,U$S 155.000,72.0,https://www.gallito.com.uy/5-casas-en-condominio-a-estrenar-en-carrasco-inmuebles-19437997,-34.87089,-56.06488
2 Dormitorios en Malvin,U$S 155.000,48.0,https://www.gallito.com.uy/casa-malvin-azotea-sin-gasto-comunes-rejas-inmuebles-19259680,-34.89236,-56.10209
3 Dormitorios en Parque Batlle,U$S 155.000,70.0,https://www.gallito.com.uy/casa-parque-batlle-3d-jardin-sur-de-av-italia-inmuebles-19690994,-34.89003,-56.14559
3 Dormitorios en Prado,U$S 155.000,100.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-prado-inmuebles-19102247,-34.85506,-56.21233
2 Dormitorios en Ciudad Vieja,U$S 155.000,133.0,https://www.gallito.com.uy/brecha-entre-reconquista-y-bs-as-inmuebles-19898613,-34.90852,-56.20278
2 Dormitorios en Malvin,U$S 155.000,150.0,https://www.gallito.com.uy/venta-2-casas-en-malvin-inmuebles-18443103,-34.88743,-56.11868
3 Dormitorios en Prado,U$S 155.000,68.0,https://www.gallito.com.uy/ubicada-en-una-excelente-zona-pu-con-variadas-posibidades-inmuebles-18774458,-34.86359,-56.19559
2 Dormitorios en Aires Puros,U$S 155.000,76.0,https://www.gallito.com.uy/buena-ph-aires-puros-2-dorm-gge-inmuebles-14376847,,
2 Dormitorios en Brazo Oriental,U$S 155.000,,https://www.gallito.com.uy/vendo-casa-de-2-dormitorios-garage-en-brazo-oriental-inmuebles-19293948,,
3 Dormitorios en Piedras Blancas,U$S 155.000,110.0,https://www.gallito.com.uy/casa-pu-3-dormitorios-gran-fondo-baño-y-lavadero-inmuebles-19331014,-34.83034,-56.14044
1 Dormitorio en Pocitos,U$S 155.000,61.0,https://www.gallito.com.uy/casa-pocitos-reciclada-impecable-inmuebles-16870580,-34.90205,-56.14186
3 Dormitorios en Jacinto Vera,U$S 155.000,108.0,https://www.gallito.com.uy/casa-de-altos-toda-exterior-con-patio-y-azotea-inmuebles-18938486,-34.87845,-56.17014
1 Dormitorio en Cordon,U$S 155.000,63.0,https://www.gallito.com.uy/casa-1-dormitorio-reciclada-a-nuevo-con-renta-inmuebles-13451682,-34.90602,-56.16872
2 Dormitorios en Brazo Oriental,U$S 155.000,70.0,https://www.gallito.com.uy/casa-brazo-oriental-venta-2-dormitorios-patio-y-azotea-inmuebles-19575615,-34.86938,-56.17613
3 Dormitorios en Prado,U$S 155.000,68.0,https://www.gallito.com.uy/padron-unico-en-una-planta-sobre-regidores-inmuebles-18336684,-34.86345,-56.19512
2 Dormitorios en Pocitos,U$S 155.000,79.0,https://www.gallito.com.uy/funcional-jardin-2-dorm-posib-de-3er-dorm-inmuebles-18312619,-34.90644,-56.16115
Más de 4 dormitorios en La Comercial,U$S 155.000,154.0,https://www.gallito.com.uy/la-comercial-casa-venta-4-dormitorios-garaje-patio-y-inmuebles-16871022,-34.88818,-56.17872
3 Dormitorios en Belvedere,U$S 155.000,125.0,https://www.gallito.com.uy/venta-casa-aragon-belvedere-inmuebles-19379589,-34.84612,-56.22371
2 Dormitorios en Pocitos,U$S 155.000,86.0,https://www.gallito.com.uy/gran-oportunidad-dos-dormitorios-pocitos-a-reciclar-inmuebles-19907094,-34.90784,-56.14645
2 Dormitorios en Bella Vista,U$S 155.000,85.0,https://www.gallito.com.uy/venta-propiedad-horizontal-con-garaje-inmuebles-19646348,,
2 Dormitorios en Brazo Oriental,U$S 155.000,126.0,https://www.gallito.com.uy/venta-casa-2-dorm-lugar-2-autos-jardin-brazo-oriental-proxi-inmuebles-18535864,-34.86402,-56.18452
3 Dormitorios en Atahualpa,U$S 155.000,103.0,https://www.gallito.com.uy/ifer&olivera-guardia-oriental-y-espinillo-inmuebles-18088169,-34.8691,-56.18909
3 Dormitorios en Belvedere,U$S 155.000,125.0,https://www.gallito.com.uy/excelente-oportunidad-de-reciclaje-en-belvedere-inmuebles-14939069,-34.84621,-56.22382
2 Dormitorios en Malvin,U$S 155.000,,https://www.gallito.com.uy/casa-tipo-apartamento-en-malvin-inmuebles-19759491,,
2 Dormitorios en Jacinto Vera,U$S 155.000,62.0,https://www.gallito.com.uy/propiedad-horizontal-totalmente-actualizada-inmuebles-16785919,,
3 Dormitorios en Union,U$S 155.000,113.0,https://www.gallito.com.uy/venta-felipe-sanguinetti-casa-reciclada-inmuebles-20033337,,
2 Dormitorios en Ciudad Vieja,U$S 155.000,140.0,https://www.gallito.com.uy/casa-en-venta-ciudad-vieja-lars-inmuebles-19396647,-34.9074,-56.20953
3 Dormitorios en La Blanqueada,U$S 155.000,110.0,https://www.gallito.com.uy/casa-padron-unico-amplio-patio-3-dormitorios-y-2-baños-inmuebles-19294920,-34.87701,-56.14692
2 Dormitorios en Cordon,U$S 155.000,,https://www.gallito.com.uy/orden-de-venta-inmuebles-19766138,,
2 Dormitorios en La Blanqueada,U$S 155.000,,https://www.gallito.com.uy/casa-reciclada-2-dormitorios-1-baã±o-azotea-con-parrillero-inmuebles-18626265,,
2 Dormitorios en Larrañaga,U$S 155.000,80.0,https://www.gallito.com.uy/ph-al-frente-de-dos-dorm-muy-lindo-barrio-inmuebles-19575218,-34.87557,-56.1652
3 Dormitorios en Cerrito,U$S 155.000,110.0,https://www.gallito.com.uy/leon-perez-padron-unico-inmuebles-13958256,,
1 Dormitorio en Malvin,U$S 155.000,65.0,https://www.gallito.com.uy/hermosa-al-frente-en-la-mejor-ubicacion-inmuebles-18862751,,
2 Dormitorios en Malvin Norte,U$S 155.000,,https://www.gallito.com.uy/2-casas-con-jardin-patio-fondo-malvin-norte-proximo-a-inmuebles-19143879,-34.88627,-56.11152
2 Dormitorios en Union,U$S 155.000,87.0,https://www.gallito.com.uy/casa-dos-dormitorios-en-union-inmuebles-15097791,-34.86776,-56.14657
2 Dormitorios en Villa Dolores,U$S 155.000,60.0,https://www.gallito.com.uy/urgencia-en-vender-se-escuchan-ofertas-inmuebles-16264645,-34.90095,-56.14173
3 Dormitorios en Ituzaingo,U$S 155.000,80.0,https://www.gallito.com.uy/chalet-de-tejas-en-terreno-de-988-metros-inmuebles-19149205,,
4 Dormitorios en Sayago,U$S 155.000,350.0,https://www.gallito.com.uy/casa-mas-apto-y-barbacoa-completa-impecable-inmuebles-19427545,,
1 Dormitorio en La Blanqueada,U$S 155.000,90.0,https://www.gallito.com.uy/venta-casa-triplex-1d-la-blanqueada-gge-y-patio-inmuebles-19972498,-34.88787,-56.14794
2 Dormitorios en Pocitos,U$S 155.000,60.0,https://www.gallito.com.uy/urgencia-en-vender-se-escuchan-ofertas-inmuebles-16255714,-34.90102,-56.14182
2 Dormitorios en Buceo,U$S 155.000,,https://www.gallito.com.uy/casa-en-venta-propiedad-horizontal-de-altos-2-dormitorios-inmuebles-20086373,-34.90102,-56.13654
Más de 4 dormitorios en Aguada,U$S 155.000,208.0,https://www.gallito.com.uy/casa-aguada-inmuebles-19583442,-34.89132,-56.1838
2 Dormitorios en Malvin,U$S 155.000,,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-1-baã±o-rio-de-la-plata-malvin-inmuebles-18735191,-34.89098,-56.10545
3 Dormitorios en Cordon,U$S 155.000,108.0,https://www.gallito.com.uy/excelente-punto-amplia-y-de-muy-buena-construccion-inmuebles-17864874,-34.9073,-56.17853
2 Dormitorios en Malvin,U$S 155.000,49.0,https://www.gallito.com.uy/vendo-casa-tipo-apartamento-en-malvin-inmuebles-18529462,,
2 Dormitorios en Parque Batlle,U$S 155.000,60.0,https://www.gallito.com.uy/urgencia-en-vender-se-escuchan-ofertas-inmuebles-14225166,-34.90021,-56.14186
1 Dormitorio en Malvin,U$S 155.000,35.0,https://www.gallito.com.uy/venta-casa-reciclada-1-dormitorio-cochera-jardin-malvin-inmuebles-20040493,,
3 Dormitorios en Union,U$S 155.000,110.0,https://www.gallito.com.uy/casa-padron-unico-amplio-patio-3-dormitorios-y-2-baños-inmuebles-19294919,-34.87701,-56.14692
3 Dormitorios en Tres Cruces,U$S 155.000,77.0,https://www.gallito.com.uy/padron-unico-patio-cparrillero-exclusivo-buen-punto-inmuebles-19258903,-34.89501,-56.1669
2 Dormitorios en Sayago,U$S 155.000,60.0,https://www.gallito.com.uy/proximo-ariel-y-sayago-inmuebles-17320473,-34.83425,-56.21543
2 Dormitorios en Prado,U$S 155.000,81.0,https://www.gallito.com.uy/oficina-sosa-casa-de-2-dormitorios-en-prado-inmuebles-18414537,-32.87555,-56.02015
2 Dormitorios en Brazo Oriental,U$S 156.000,70.0,https://www.gallito.com.uy/hermosa-casa-para-entrar-ya-inmuebles-17663164,,
3 Dormitorios en Reducto,U$S 156.000,133.0,https://www.gallito.com.uy/venta-casa-reducto-3-dormitorios-inmuebles-18993006,-34.87353,-56.18737
2 Dormitorios en Aires Puros,U$S 156.000,107.0,https://www.gallito.com.uy/venta-casa-aires-puros-inmuebles-19407960,-34.85013,-56.19171
2 Dormitorios en Jacinto Vera,U$S 156.000,70.0,https://www.gallito.com.uy/casa-impecable-a-metros-de-devoto-san-martin-y-brartigas-inmuebles-17663170,,
2 Dormitorios en Reducto,U$S 156.000,70.0,https://www.gallito.com.uy/casa-impecable-a-metros-de-devoto-san-martin-y-brartigas-inmuebles-17663162,,
1 Dormitorio en La Blanqueada,U$S 157.000,90.0,https://www.gallito.com.uy/venta-casas-la-blanqueada-1-dormitorio-cochera-garaje-inmuebles-18417937,-34.88775,-56.14784
2 Dormitorios en Parque Batlle,U$S 157.000,62.0,https://www.gallito.com.uy/casa-buceo-inmuebles-19916197,-34.8937,-56.13668
2 Dormitorios en Union,U$S 157.000,62.0,https://www.gallito.com.uy/casa-buceo-inmuebles-19916199,-34.8937,-56.13668
2 Dormitorios en La Comercial,U$S 157.000,155.0,https://www.gallito.com.uy/hocquart-y-paullier-casa-y-local-comercial-todo-buen-estado-inmuebles-18775120,,
2 Dormitorios en Buceo,U$S 157.000,62.0,https://www.gallito.com.uy/casa-buceo-inmuebles-19908607,-34.8937,-56.13668
2 Dormitorios en Pocitos,U$S 157.000,75.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-y-servicio-pocitos-inmuebles-16049925,,
2 Dormitorios en La Blanqueada,U$S 157.000,62.0,https://www.gallito.com.uy/casa-buceo-inmuebles-19916198,-34.8937,-56.13668
2 Dormitorios en Union,U$S 157.000,92.0,https://www.gallito.com.uy/casa-de-2-dormitorioscochera-monoambiente-inmuebles-18001119,-34.87303,-56.13548
2 Dormitorios en Union,U$S 157.000,,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-1baã±o-cochera-mas-monoambiente-inmuebles-17891463,-34.87401,-56.13408
2 Dormitorios en Tres Cruces,U$S 157.000,152.0,https://www.gallito.com.uy/hocquart-y-cufre-ideal-vivienda-con-comercio-4-hab-cocina-inmuebles-18730552,,
2 Dormitorios en Malvin,U$S 157.000,62.0,https://www.gallito.com.uy/casa-buceo-inmuebles-19916196,-34.8937,-56.13668
2 Dormitorios en Malvin,U$S 157.000,55.0,https://www.gallito.com.uy/casa-ph-de-bajos-con-patio-propio-inmuebles-18965323,,
3 Dormitorios en Pocitos,U$S 157.000,90.0,https://www.gallito.com.uy/excelente-punto-de-pocitos-tres-dormitorios-y-patio-inmuebles-14476761,-34.90834,-56.14546
2 Dormitorios en Union,U$S 158.000,128.0,https://www.gallito.com.uy/casa-2-dorm-en-venta-en-union-sur-con-barbacoa-inmuebles-20109208,-34.87811,-56.14589
2 Dormitorios en Brazo Oriental,U$S 158.000,100.0,https://www.gallito.com.uy/casa-brazo-oriental-2-dormitorios-y-amplia-terraza-inmuebles-18374257,-34.8648,-56.18305
4 Dormitorios en Nuevo Paris,U$S 158.000,,https://www.gallito.com.uy/casa-venta-en-nuevo-paris-inmuebles-17833995,-34.84596,-56.23823
2 Dormitorios en Parque Rodo,U$S 158.000,80.0,https://www.gallito.com.uy/casa-de-altos-blanes-y-constituyente-con-parrillero-inmuebles-19806547,-34.90763,-56.17199
2 Dormitorios en Goes,U$S 158.000,200.0,https://www.gallito.com.uy/impecable-casa-padron-unico-con-patio-y-garaje-alquilada-inmuebles-19609975,-34.88056,-56.18038
2 Dormitorios en Ituzaingo,U$S 158.000,,https://www.gallito.com.uy/7-unidades-juan-fco-santos-casi-besares-inmuebles-19826813,,
3 Dormitorios en La Comercial,U$S 158.000,75.0,https://www.gallito.com.uy/amezaga-y-requena-totalmente-reciclada-inmuebles-16871446,-34.88763,-56.16864
3 Dormitorios en Cordon,U$S 158.000,92.0,https://www.gallito.com.uy/martinez-trueba-y-canelones-inmuebles-15343936,-34.9079,-56.183
Más de 4 dormitorios en Centro,U$S 158.000,231.0,https://www.gallito.com.uy/venta-maldonado-ideal-reciclaje-inmuebles-20059985,,
2 Dormitorios en Union,U$S 158.000,125.0,https://www.gallito.com.uy/impecable-casa-2-dorms-patio-con-parrillero-gge-inmuebles-19768615,-34.86884,-56.13579
3 Dormitorios en Ciudad Vieja,U$S 158.000,90.0,https://www.gallito.com.uy/casa-de-altos-en-ciudad-vieja-3-dormitorios-2-baños-inmuebles-20097642,-34.90894,-56.20645
3 Dormitorios en Parque Rodo,U$S 158.000,120.0,https://www.gallito.com.uy/casa-de-altos-blanes-y-constituyente-con-parrillero-inmuebles-19806513,-34.90751,-56.17186
2 Dormitorios en Prado,U$S 158.000,76.0,https://www.gallito.com.uy/oficina-sosa-gran-casa-de-altos-en-excelente-estado-acep-inmuebles-19897494,-34.87077,-56.19992
3 Dormitorios en La Comercial,U$S 158.000,122.0,https://www.gallito.com.uy/ph-independiente-en-2-plantas-mas-azotea-parrillero-inmuebles-19659324,-34.8823,-56.18846
3 Dormitorios en Sayago,U$S 158.000,150.0,https://www.gallito.com.uy/venta-de-dos-casas-ideal-para-renta-o-familia-grande-inmuebles-19858225,-34.82466,-56.22475
Más de 4 dormitorios en Union,U$S 158.000,173.0,https://www.gallito.com.uy/comercio-esq-av-italia-union-inmuebles-19583403,-34.90111,-56.16453
2 Dormitorios en Aguada,U$S 158.000,122.0,https://www.gallito.com.uy/2-dormitorios-y-vestidor-opcion-3-dormitorios-macari-vende-inmuebles-20041244,,
2 Dormitorios en Prado,U$S 158.000,76.0,https://www.gallito.com.uy/oficina-sosa-gran-casa-de-altos-en-excelente-estado-acep-inmuebles-19900450,-34.87077,-56.19992
3 Dormitorios en Aguada,U$S 158.000,122.0,https://www.gallito.com.uy/3-dormitorios-casa-en-venta-dos-plantas-ph-macari-vende-inmuebles-20041243,,
3 Dormitorios en Prado,U$S 158.000,112.0,https://www.gallito.com.uy/casablanca-pu-interesante-propuesta-inmuebles-18769703,-34.85178,-56.20031
2 Dormitorios en Cordon,U$S 158.000,75.0,https://www.gallito.com.uy/ya-alquilada-en-s19mil-por-porto-inversores-venta-uss158mil-inmuebles-14421197,-34.90023,-56.16847
4 Dormitorios en Cordon,U$S 158.000,115.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-19113628,-34.90161,-56.18054
2 Dormitorios en Malvin,U$S 159.000,66.0,https://www.gallito.com.uy/iza-venta-casa-malvin-2-dormitorios-inmuebles-14483160,-34.89584,-56.11503
2 Dormitorios en Parque Batlle,U$S 159.000,90.0,https://www.gallito.com.uy/muy-buena-propiedad-de-solida-construccion-inmuebles-20011034,,
2 Dormitorios en La Blanqueada,U$S 159.000,94.0,https://www.gallito.com.uy/casa-de-2-dormitorios-en-venta-en-la-blanqueada-inmuebles-16926027,-34.88117,-56.15522
2 Dormitorios en Atahualpa,U$S 159.000,66.0,https://www.gallito.com.uy/oficina-sosa-casa-ph-al-frente-2-dorm-en-atahualpa-inmuebles-19121995,-34.86428,-56.19012
2 Dormitorios en Tres Cruces,U$S 159.000,85.0,https://www.gallito.com.uy/venta-casa-2-dorm-tres-cruces-inmuebles-19647923,-34.8944,-56.17283
2 Dormitorios en Brazo Oriental,U$S 159.000,102.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-brazo-oriental-inmuebles-19973086,,
2 Dormitorios en La Blanqueada,U$S 159.000,92.0,https://www.gallito.com.uy/cochera-jardin-terraza-cparr-la-blanqueada-proximo-a-inmuebles-19039472,-34.87152,-56.15739
2 Dormitorios en Tres Cruces,U$S 159.000,100.0,https://www.gallito.com.uy/venta-excelente-casa-2-dor-tres-cruces-inmuebles-15025477,-34.88873,-56.16246
2 Dormitorios en Malvin,U$S 159.000,75.0,https://www.gallito.com.uy/lindo-chalet-de-tejas-dentro-de-complejo-prox-a-la-rambla-inmuebles-15019304,-34.89517,-56.11345
2 Dormitorios en Malvin,U$S 159.000,57.0,https://www.gallito.com.uy/suc-punta-gorda-muy-linda-casa-zona-malvin-2-patios-inmuebles-14503010,,
2 Dormitorios en Malvin,U$S 159.000,61.0,https://www.gallito.com.uy/casa-independiente-con-2-patios-a-1-cuadra-de-la-rambla-inmuebles-17385633,,
2 Dormitorios en Malvin,U$S 159.000,57.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-19957256,-34.89569,-56.11569
3 Dormitorios en Malvin Norte,U$S 159.000,86.0,https://www.gallito.com.uy/vendo-excelente-casa-ph-3-dormitorios-fondo-garaje-inmuebles-18980257,,
Más de 4 dormitorios en Centro,U$S 159.000,160.0,https://www.gallito.com.uy/venta-casa-en-el-centro-calle-colonia-inmuebles-19379640,-34.9021,-56.17949
2 Dormitorios en Aires Puros,U$S 159.500,120.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-aires-puros-gran-fondo-inmuebles-19034326,-34.84467,-56.19441
2 Dormitorios en La Blanqueada,U$S 159.900,65.0,https://www.gallito.com.uy/casas-muy-luminosas-con-cochera-y-patio-inmuebles-19842730,-34.90721,-56.19027
Más de 4 dormitorios en Piedras Blancas,U$S 160.000,150.0,https://www.gallito.com.uy/ideal-inversor-a-pasos-de-belloni-casa-mas-2-apartamentos-inmuebles-19241122,-34.82698,-56.13973
2 Dormitorios en La Comercial,U$S 160.000,80.0,https://www.gallito.com.uy/casa-amplia-con-patio-y-garage-inmuebles-19259590,-34.88586,-56.17521
2 Dormitorios en Sayago,U$S 160.000,64.0,https://www.gallito.com.uy/casa-venta-sayago-2-dormitorios-tacuabe-y-molinos-de-raffo-inmuebles-18414610,,
2 Dormitorios en Tres Cruces,U$S 160.000,,https://www.gallito.com.uy/casa-venta-en-tres-cruces-inmuebles-18227250,-34.89509,-56.17789
2 Dormitorios en Cordon,U$S 160.000,60.0,https://www.gallito.com.uy/casa-cordon-linda-grande-buen-punto-con-transporte-y-se-inmuebles-19260501,-34.90414,-56.17841
3 Dormitorios en La Blanqueada,U$S 160.000,122.0,https://www.gallito.com.uy/casa-venta-la-blanqueada-inmuebles-18697996,-34.88419,-56.1501
3 Dormitorios en Sayago,U$S 160.000,83.0,https://www.gallito.com.uy/casa-en-venta-sayago-inmuebles-17691882,-34.84188,-56.20245
Más de 4 dormitorios en Centro,U$S 160.000,141.0,https://www.gallito.com.uy/venta-casa-de-seis-ambientes-centro-inmuebles-20026483,,
3 Dormitorios en Colon,U$S 160.000,109.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-18146511,-34.80764,-56.23977
2 Dormitorios en Parque Batlle,U$S 160.000,115.0,https://www.gallito.com.uy/con-renta-casa-de-altos-con-barbacoa-o-apto-parrillero-y-inmuebles-19259229,-34.89406,-56.13915
3 Dormitorios en Reducto,U$S 160.000,,https://www.gallito.com.uy/casa-en-reducto-ideal-inversion-inmuebles-19777600,,
2 Dormitorios en La Comercial,U$S 160.000,234.0,https://www.gallito.com.uy/muy-amplia-y-luminosa-con-cochera-para-seris-coches-inmuebles-19380006,-34.88968,-56.17662
1 Dormitorio en Pocitos,U$S 160.000,63.0,https://www.gallito.com.uy/casa-duplex-con-renta-proximo-a-avda-brasil-inmuebles-13049508,-34.90487,-56.16077
3 Dormitorios en Sayago,U$S 160.000,74.0,https://www.gallito.com.uy/buena-casa-con-jardin-gge-y-fondo-inmuebles-15106265,,
3 Dormitorios en Atahualpa,U$S 160.000,,https://www.gallito.com.uy/casa-ph-al-fte-duplex-mb-construccion-inmuebles-18569312,,
3 Dormitorios en Goes,U$S 160.000,140.0,https://www.gallito.com.uy/casa-goes-linda-al-frente-punto-cservicios-patio-c-inmuebles-19259649,-34.88328,-56.17957
2 Dormitorios en Buceo,U$S 160.000,123.0,https://www.gallito.com.uy/prox-r-anador-inmuebles-17344527,,
4 Dormitorios en La Comercial,U$S 160.000,,https://www.gallito.com.uy/casa-venta-en-la-comercial-inmuebles-17833973,-34.89377,-56.17748
3 Dormitorios en Carrasco,U$S 160.000,,https://www.gallito.com.uy/propiedad-en-carrasco-siracusa-inmuebles-19759238,,
2 Dormitorios en Carrasco Norte,U$S 160.000,72.0,https://www.gallito.com.uy/casa-a-estrenar-2-dormitorios-cochera-carrasco-norte-inmuebles-18554083,-34.87526,-56.08654
Más de 4 dormitorios en La Teja,U$S 160.000,,https://www.gallito.com.uy/casa-en-venta-con-renta-2-plantas-5-dormitorios-2-baã±os-co-inmuebles-17891174,-34.86372,-56.23279
3 Dormitorios en Ciudad Vieja,U$S 160.000,,https://www.gallito.com.uy/colon-y-sarandi-inmuebles-12699513,-34.90826,-56.20872
3 Dormitorios en Capurro,U$S 160.000,120.0,https://www.gallito.com.uy/casa-3-dormitorios-en-capurro-inmuebles-19856881,-34.869,-56.21592
3 Dormitorios en La Blanqueada,U$S 160.000,123.0,https://www.gallito.com.uy/venta-amplia-casa-3-dormitorios-2-baños-la-blanqueada-inmuebles-18042189,,
2 Dormitorios en Buceo,U$S 160.000,51.0,https://www.gallito.com.uy/casa-con-jardin-y-patio-comodos-ambientes-y-segura-inmuebles-14605780,-34.89989,-56.1374
2 Dormitorios en Buceo,U$S 160.000,123.0,https://www.gallito.com.uy/prox-r-anador-inmuebles-16785782,,
2 Dormitorios en Atahualpa,U$S 160.000,85.0,https://www.gallito.com.uy/casa-en-atahualpa-padron-unico-2-dormitorios-para-reciclar-inmuebles-18370922,,
3 Dormitorios en Puerto Buceo,U$S 160.000,108.0,https://www.gallito.com.uy/baldovino-casas-puerto-buceo-fco-bauza-y-tiburcio-gomez-inmuebles-16371124,,
2 Dormitorios en Villa Muñoz,U$S 160.000,80.0,https://www.gallito.com.uy/casa-amplia-con-patio-y-garage-inmuebles-19259593,-34.88586,-56.17521
2 Dormitorios en Centro,U$S 160.000,60.0,https://www.gallito.com.uy/casa-cordon-linda-grande-buen-punto-con-transporte-y-se-inmuebles-19260502,-34.90414,-56.17841
4 Dormitorios en Prado,U$S 160.000,190.0,https://www.gallito.com.uy/oficina-sosa-posibilidad-de-dos-casas-sav-millan-inmuebles-17520666,-34.87679,-56.18732
2 Dormitorios en Sayago,U$S 160.000,70.0,https://www.gallito.com.uy/muy-buena-ubicacion-proximo-a-molinos-de-raffo-inmuebles-19625332,,
3 Dormitorios en Villa Española,U$S 160.000,139.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-18206078,-34.87038,-56.14193
4 Dormitorios en Reducto,U$S 160.000,146.0,https://www.gallito.com.uy/casa-central-venta-casa-3-dormitorios-garaje-reducto-inmuebles-12763646,,
Más de 4 dormitorios en Cerrito,U$S 160.000,,https://www.gallito.com.uy/venta-edificio-cerrito-uss-160000-inmuebles-8041070,,
2 Dormitorios en La Blanqueada,U$S 160.000,55.0,https://www.gallito.com.uy/ideal-inversion-casa-duplex-sobre-br-artigas-inmuebles-18378827,-34.90721,-56.19027
3 Dormitorios en La Blanqueada,U$S 160.000,150.0,https://www.gallito.com.uy/muy-buena-casa-ters-dormitorios-y-servicio-completo-azotea-inmuebles-19010036,-34.87159,-56.16653
2 Dormitorios en Buceo,U$S 160.000,60.0,https://www.gallito.com.uy/reciclado-con-trza-y-parrillero-inmuebles-16917785,-34.89417,-56.1392
1 Dormitorio en Malvin,U$S 160.000,62.0,https://www.gallito.com.uy/venta-casa-malvin-delrey-propiedades-inmuebles-17783331,-34.89137,-56.11974
2 Dormitorios en La Blanqueada,U$S 160.000,101.0,https://www.gallito.com.uy/casa-la-blanqueada-con-garaje-y-parrillero-inmuebles-16917369,-34.87073,-56.16108
1 Dormitorio en Punta Carretas,U$S 160.000,52.0,https://www.gallito.com.uy/casatroja-venta-casa-duplex-a-estrenar-en-punta-carretas-inmuebles-19618549,,
1 Ambiente en Reducto,U$S 160.000,100.0,https://www.gallito.com.uy/divina-casa-reducto-inmuebles-19618769,-34.87692,-56.19013
Más de 4 dormitorios en Cordon,U$S 160.000,80.0,https://www.gallito.com.uy/casa-cordon-balcones-al-frente-patio-con-parrillero-inmuebles-19259567,-34.89636,-56.17112
1 Dormitorio en Otro,U$S 160.000,58.0,https://www.gallito.com.uy/williman-y-solano-antuña-inmuebles-20087199,,
2 Dormitorios en Pocitos,U$S 160.000,60.0,https://www.gallito.com.uy/casas-venta-montevideo-pocitos-5037-inmuebles-20052476,-34.90601,-56.14511
2 Dormitorios en Goes,U$S 160.000,200.0,https://www.gallito.com.uy/venta-casa-domingo-aramburu-goes-inmuebles-19379624,-34.88198,-56.18393
Más de 4 dormitorios en Prado,U$S 160.000,,https://www.gallito.com.uy/terreno-con-mejoras-en-castro-y-raffo-inmuebles-16826856,-34.85499,-56.21196
4 Dormitorios en Buceo,U$S 160.000,161.0,https://www.gallito.com.uy/baldovino-casa-buceo-magenta-y-solano-lopez-inmuebles-19660899,,
3 Dormitorios en Pajas Blancas,U$S 160.000,210.0,https://www.gallito.com.uy/casa-en-venta-pajas-blancas-3-dorm-2-baños-inmuebles-15554247,-34.90721,-56.19027
3 Dormitorios en Barrio Sur,U$S 160.000,90.0,https://www.gallito.com.uy/casa-en-planta-alta-azotea-de-uso-exclusivo-muy-disfrutable-inmuebles-17915594,-34.90978,-56.19541
1 Dormitorio en Punta Carretas,U$S 160.000,49.0,https://www.gallito.com.uy/casatroja-venta-casa-duplex-a-estrenar-en-punta-carretas-inmuebles-19618571,,
2 Dormitorios en La Comercial,U$S 160.000,102.0,https://www.gallito.com.uy/padon-unico-garaje-barbacoa-la-comercial-proximo-a-inmuebles-19166693,-34.88754,-56.17319
3 Dormitorios en Carrasco Norte,U$S 160.000,65.0,https://www.gallito.com.uy/precioso-duplex-3-dormitorios-en-carrasco-a-pasos-shopping-inmuebles-14579275,-34.87954,-56.08332
