desc,valor,metraje,url,lat,lng,dormitorios,barrio,barrio_ine,cod_barrio_ine,valor_metro
2 Dormitorios en Union,90000,53.0,https://www.gallito.com.uy/excelente-oprtunidad-2-dormitoriosparrillero-inmuebles-21400029,-34.87217,-56.1339,2 Dormitorios,Union,Unión,23.0,1698.1132075471698
4 Dormitorios en Belvedere,90000,136.0,https://www.gallito.com.uy/reservada-venta-2-casas-mismo-padron-2-flias-o-inversion-inmuebles-19011445,-34.84691,-56.21663,4 Dormitorios,Belvedere,Belvedere,54.0,661.7647058823529
2 Dormitorios en Paso Molino,90000,47.0,https://www.gallito.com.uy/casa-en-ph-independiente-con-2-dormitorios-y-azotea-sin-gc-inmuebles-22253280,-34.86097,-56.21611,2 Dormitorios,Paso Molino,,,1914.8936170212767
3 Dormitorios en Colon,90000,265.0,https://www.gallito.com.uy/buena-oportunidad-2-casas-y-galpon-grande-en-colon-inmuebles-21211643,-34.79585,-56.22971,3 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,339.62264150943395
3 Dormitorios en Union,90000,75.0,https://www.gallito.com.uy/venta-de-casa-en-union-ideal-proyecto-edilicio-oportunidad-inmuebles-21999259,,,3 Dormitorios,Union,Unión,23.0,1200.0
2 Dormitorios en Sayago,90000,90.0,https://www.gallito.com.uy/ifer&olivera-islas-canarias-prox-garzon-inmuebles-20981548,-34.84327,-56.22146,2 Dormitorios,Sayago,Sayago,52.0,1000.0
3 Dormitorios en Paso De La Arena,90000,120.0,https://www.gallito.com.uy/casa-4-ambientes-en-venta-en-paso-de-la-arena-inmuebles-22101643,-34.86038,-56.23712,3 Dormitorios,Paso De La Arena,Paso de la Arena,57.0,750.0
3 Dormitorios en Belvedere,90000,81.0,https://www.gallito.com.uy/venta-casa-tres-dormitorios-en-belvedere-inmuebles-22232373,-34.852,-56.22678,3 Dormitorios,Belvedere,Belvedere,54.0,1111.111111111111
2 Dormitorios en Prado,90000,56.0,https://www.gallito.com.uy/divina-casa-de-2-dormitorios-a-dos-cuadras-del-parque-prado-inmuebles-22178983,,,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1607.142857142857
3 Dormitorios en Sayago,90000,81.0,https://www.gallito.com.uy/al100-venta-casa-2-aptos-sayago-inmuebles-21374720,-34.8248,-56.2229,3 Dormitorios,Sayago,Sayago,52.0,1111.111111111111
1 Dormitorio en Union,90000,52.0,https://www.gallito.com.uy/1-dorm-al-frente-planta-baja-tiene-renta-de-s18500-anda-inmuebles-21557868,-34.8853,-56.13485,1 Dormitorio,Union,Unión,23.0,1730.7692307692307
2 Dormitorios en Maroñas,90000,90.0,https://www.gallito.com.uy/casa-con-cochera-jardin-y-patio-mas-apto-inmuebles-20947414,,,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,1000.0
2 Dormitorios en Prado,90000,56.0,https://www.gallito.com.uy/espectacular-casa-en-venta-2-dormitorios-prado-inmuebles-22196958,,,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1607.142857142857
1 Dormitorio en Buceo,90996,41.0,https://www.gallito.com.uy/excelente-oportunidad-en-buceo-apto-1dorm-con-renta-inmuebles-22111114,-34.89588,-56.12135,1 Dormitorio,Buceo,Buceo,9.0,2219.4146341463415
Más de 4 dormitorios en Sayago,91000,72.0,https://www.gallito.com.uy/venta-casa-con-renta-cuatro-dormitorios-sayago-inmuebles-21132914,-34.83712,-56.2172,Más de 4 dormitorios,Sayago,Sayago,52.0,1263.888888888889
2 Dormitorios en Maroñas,92000,57.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-maroñas-con-renta-inmuebles-20906200,-34.86583,-56.1327,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,1614.0350877192982
2 Dormitorios en La Figurita,92000,68.0,https://www.gallito.com.uy/venta-casa-dos-dormitorios-en-la-figurita-inmuebles-22090328,,,2 Dormitorios,La Figurita,La Figurita,45.0,1352.9411764705883
2 Dormitorios en Union,92000,57.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-union-con-renta-inmuebles-20906189,-34.86623,-56.13315,2 Dormitorios,Union,Unión,23.0,1614.0350877192982
4 Dormitorios en Peñarol,92000,80.0,https://www.gallito.com.uy/casa-en-peñarol-inmuebles-18801129,-34.8186,-56.20262,4 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1150.0
2 Dormitorios en Bella Vista,92000,81.0,https://www.gallito.com.uy/oportunidad-vacio-ideal-renta-chalecito-de-tejas-inmuebles-21880419,-34.87652,-56.20026,2 Dormitorios,Bella Vista,,,1135.8024691358025
2 Dormitorios en Reducto,92000,70.0,https://www.gallito.com.uy/casa-reducto-vilardebo-y-abayuba-inmuebles-20512701,,,2 Dormitorios,Reducto,Reducto,42.0,1314.2857142857142
1 Dormitorio en La Blanqueada,92000,48.0,https://www.gallito.com.uy/va1186-venta-casa-1-dorm-patio-la-blanqueada-inmo-prospero-inmuebles-22101004,-34.8729,-56.15947,1 Dormitorio,La Blanqueada,La Blanqueada,47.0,1916.6666666666667
2 Dormitorios en Sayago,92000,70.0,https://www.gallito.com.uy/rosalia-de-castro-y-propios-barbacoa-est-leña-y-parriller-inmuebles-22046489,-34.83797,-56.20379,2 Dormitorios,Sayago,Sayago,52.0,1314.2857142857142
3 Dormitorios en Paso Molino,92000,69.0,https://www.gallito.com.uy/pu-dionisio-coronel-y-conciliacion-inmuebles-21529693,-34.86065,-56.22619,3 Dormitorios,Paso Molino,,,1333.3333333333333
Más de 4 dormitorios en Aguada,92000,80.0,https://www.gallito.com.uy/casa-en-venta-de-5-dormitorios-en-aguada-inmuebles-21997791,-34.89297,-56.18935,Más de 4 dormitorios,Aguada,Aguada,41.0,1150.0
2 Dormitorios en Sayago,92000,170.0,https://www.gallito.com.uy/casa-sayago-inmuebles-21955333,-34.83676,-56.2025,2 Dormitorios,Sayago,Sayago,52.0,541.1764705882352
2 Dormitorios en La Blanqueada,92999,60.0,https://www.gallito.com.uy/oportunidad-apartamento-en-complejo-privado-zona-antel-a-inmuebles-22201015,-34.8821,-56.1525,2 Dormitorios,La Blanqueada,La Blanqueada,47.0,1549.9833333333333
3 Dormitorios en Sayago,93000,85.0,https://www.gallito.com.uy/casa-sayagoventa-3-dormitorios-inmuebles-18661361,-34.82279,-56.22997,3 Dormitorios,Sayago,Sayago,52.0,1094.1176470588234
2 Dormitorios en Cerrito,93000,120.0,https://www.gallito.com.uy/muy-buena-casa-frente-a-estanislao-vega-inmuebles-14977903,-34.85092,-56.16568,2 Dormitorios,Cerrito,Cerrito,27.0,775.0
1 Dormitorio en Union,93000,70.0,https://www.gallito.com.uy/venta-casa-ph-1-dormitorio-gran-oportunidad-con-una-rentabi-inmuebles-21299009,,,1 Dormitorio,Union,Unión,23.0,1328.5714285714287
2 Dormitorios en Maroñas,93000,65.0,https://www.gallito.com.uy/venta-casa-maroñas-2-dormitorios-garaje-fondo-parrillero-inmuebles-21724180,-34.8605,-56.12866,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,1430.7692307692307
3 Dormitorios en Perez Castellanos,93000,125.0,https://www.gallito.com.uy/comoda-3-dorm-patio-jardin-posibilidad-de-cochera-inmuebles-21629723,-34.8594,-56.15447,3 Dormitorios,Perez Castellanos,"Castro, P. Castellanos",26.0,744.0
3 Dormitorios en La Comercial,93500,87.0,https://www.gallito.com.uy/casa-la-comercial-buen-estado-punto-cservicios-altil-inmuebles-19259633,-34.88919,-56.17053,3 Dormitorios,La Comercial,La Comercial,49.0,1074.712643678161
3 Dormitorios en Tres Cruces,93500,87.0,https://www.gallito.com.uy/casa-la-comercial-buen-estado-punto-cservicios-altil-inmuebles-21284741,-34.88919,-56.17053,3 Dormitorios,Tres Cruces,Tres Cruces,50.0,1074.712643678161
3 Dormitorios en Las Acacias,94000,67.0,https://www.gallito.com.uy/proximo-general-flores-muy-luminosa-inmuebles-22005748,,,3 Dormitorios,Las Acacias,Las Acacias,28.0,1402.9850746268658
2 Dormitorios en Sayago,94000,60.0,https://www.gallito.com.uy/venta-sayago-casa-2-dormitorios-ref-rgo-432-inmuebles-22096179,-34.82832,-56.22528,2 Dormitorios,Sayago,Sayago,52.0,1566.6666666666667
2 Dormitorios en Brazo Oriental,94900,75.0,https://www.gallito.com.uy/551-casa-tipo-apto-2-dor-patio-cparrillero-crenta-brazo-o-inmuebles-21232194,-34.86077,-56.18438,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1265.3333333333333
2 Dormitorios en Colon,95000,210.0,https://www.gallito.com.uy/casa-en-venta-en-colon-inmuebles-18488152,-34.80141,-56.229,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,452.3809523809524
Más de 4 dormitorios en Cerro,95000,150.0,https://www.gallito.com.uy/hermosa-casa-con-apartamento-al-fondo-inmuebles-21826625,-34.90721,-56.19027,Más de 4 dormitorios,Cerro,Cerro,35.0,633.3333333333334
3 Dormitorios en Sayago,95000,86.0,https://www.gallito.com.uy/venta-casa-sayago-tres-dormitorios-y-gran-fondo-inmuebles-21830908,-34.83894,-56.20321,3 Dormitorios,Sayago,Sayago,52.0,1104.6511627906978
3 Dormitorios en Cno. Maldonado,95000,336.0,https://www.gallito.com.uy/casa-y-local-industrial-o-deposito-inmuebles-16433814,-34.80346,-56.07972,3 Dormitorios,Cno. Maldonado,Colón Centro y Noroeste,59.0,282.73809523809524
3 Dormitorios en Buceo,95000,100.0,https://www.gallito.com.uy/casa-ph-en-buceo-inmuebles-22311723,,-56.02015,3 Dormitorios,Buceo,Buceo,9.0,950.0
1 Dormitorio en Prado,95000,52.0,https://www.gallito.com.uy/casa-venta-prado-montevideo-imasuy-a-inmuebles-21407460,-34.85913,-56.20633,1 Dormitorio,Prado,"Prado, Nueva Savona",39.0,1826.923076923077
2 Dormitorios en Colon,95000,110.0,https://www.gallito.com.uy/excelente-ubicacion-proximo-al-centro-de-colon-inmuebles-19057271,-34.80532,-56.22608,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,863.6363636363636
3 Dormitorios en Cerro,95000,100.0,https://www.gallito.com.uy/2-casas-en-mismo-padron-3-dorm-cerro-inversores-inmuebles-22110458,-34.87556,-56.25579,3 Dormitorios,Cerro,Cerro,35.0,950.0
2 Dormitorios en Maroñas,95000,98.0,https://www.gallito.com.uy/excelente-casa-inmuebles-16907243,,,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,969.3877551020408
2 Dormitorios en La Comercial,95000,56.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-con-renta-la-comercial-inmuebles-20097799,,,2 Dormitorios,La Comercial,La Comercial,49.0,1696.4285714285713
4 Dormitorios en Manga,95000,200.0,https://www.gallito.com.uy/casa-2-dormitorios-y-dos-apartamentos-en-manga-cod-187-inmuebles-21993391,-34.81048,-56.14492,4 Dormitorios,Manga,Manga,62.0,475.0
1 Ambiente en Reducto,95000,94.0,https://www.gallito.com.uy/venta-casa-reducto-montevideo-imasuy-a-inmuebles-21703966,-34.88347,-56.19069,1 Ambiente,Reducto,Reducto,42.0,1010.6382978723404
2 Dormitorios en Reducto,95000,85.0,https://www.gallito.com.uy/casablanca-casa-esquina-inmuebles-17758436,,,2 Dormitorios,Reducto,Reducto,42.0,1117.6470588235295
3 Dormitorios en Pajas Blancas,95000,100.0,https://www.gallito.com.uy/refor-vende-casa-amplia-en-pajas-blancas-inmuebles-19979244,-34.86743,-56.33772,3 Dormitorios,Pajas Blancas,Nuevo París,55.0,950.0
4 Dormitorios en Union,95000,132.0,https://www.gallito.com.uy/va1041-venta2casas-4-dorm-jardin-fondo-union-inmuebles-21280456,-34.87327,-56.14383,4 Dormitorios,Union,Unión,23.0,719.6969696969697
2 Dormitorios en Brazo Oriental,95000,50.0,https://www.gallito.com.uy/venta-casa-brazo-oriental-nuevocentro-inversion-inmuebles-21590823,-34.86572,-56.17336,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1900.0
2 Dormitorios en Paso Molino,95000,70.0,https://www.gallito.com.uy/casa-esquina-impecable-todo-actualizado-inmuebles-10178040,-34.86069,-56.21516,2 Dormitorios,Paso Molino,,,1357.142857142857
2 Dormitorios en Malvin Norte,95000,78.0,https://www.gallito.com.uy/casa-de-2-dormitorios-inmuebles-22140432,-34.88538,-56.11153,2 Dormitorios,Malvin Norte,Malvín Norte,12.0,1217.948717948718
2 Dormitorios en Villa Española,95000,88.0,https://www.gallito.com.uy/76-venta-casa-villa-española-2-dormitorios-con-cochera-inmuebles-21294044,-34.86507,-56.14119,2 Dormitorios,Villa Española,Villa Española,24.0,1079.5454545454545
2 Dormitorios en La Comercial,95000,63.0,https://www.gallito.com.uy/republica-y-nueva-palmira-inmuebles-18609252,-34.88944,-56.1801,2 Dormitorios,La Comercial,La Comercial,49.0,1507.936507936508
2 Dormitorios en Aires Puros,95000,56.0,https://www.gallito.com.uy/oportunidad-para-invertir-inmuebles-16390362,-34.85343,-56.18453,2 Dormitorios,Aires Puros,Aires Puros,29.0,1696.4285714285713
2 Dormitorios en La Comercial,95000,56.0,https://www.gallito.com.uy/venta-de-casa-2-dormitorios-1-baño-la-comercial-inmuebles-20097729,,,2 Dormitorios,La Comercial,La Comercial,49.0,1696.4285714285713
3 Dormitorios en Bella Vista,95000,140.0,https://www.gallito.com.uy/de-estilo-inmuebles-21964139,,,3 Dormitorios,Bella Vista,,,678.5714285714286
Más de 4 dormitorios en Ciudad Vieja,95000,276.0,https://www.gallito.com.uy/propiedad-esquina-ideal-proyecto-de-vivienda-o-locales-inmuebles-21915276,,-56.02015,Más de 4 dormitorios,Ciudad Vieja,Ciudad Vieja,1.0,344.2028985507246
2 Dormitorios en Prado,95000,75.0,https://www.gallito.com.uy/venta-casa-prado-norte-2-dormitorios-ref-rgo-794-inmuebles-22095780,-34.85186,-56.21439,2 Dormitorios,Prado,"Prado, Nueva Savona",39.0,1266.6666666666667
2 Dormitorios en Maroñas,95000,75.0,https://www.gallito.com.uy/casa-venta-maroñas-inmuebles-22299432,-34.84039,-56.12029,2 Dormitorios,Maroñas,"Maroñas, Parque Guaraní",17.0,1266.6666666666667
2 Dormitorios en Malvin Norte,95000,78.0,https://www.gallito.com.uy/casa-de-2-dormitorios-inmuebles-22140437,-34.88538,-56.11153,2 Dormitorios,Malvin Norte,Malvín Norte,12.0,1217.948717948718
2 Dormitorios en Peñarol,95000,63.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-sayago-con-patio-y-garaje-inmuebles-16549119,-34.83864,-56.19468,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,1507.936507936508
2 Dormitorios en Atahualpa,95000,98.0,https://www.gallito.com.uy/amplio-apartamento-tipo-casa-inmuebles-21407698,,,2 Dormitorios,Atahualpa,Atahualpa,43.0,969.3877551020408
3 Dormitorios en Paso De La Arena,95000,197.0,https://www.gallito.com.uy/casa-venta-paso-de-la-arena-inmuebles-22096555,-34.83721,-56.26791,3 Dormitorios,Paso De La Arena,Paso de la Arena,57.0,482.2335025380711
2 Dormitorios en Brazo Oriental,95000,50.0,https://www.gallito.com.uy/venta-casa-brazo-oriental-nuevocentro-inversion-inmuebles-21590830,-34.86572,-56.17336,2 Dormitorios,Brazo Oriental,Brazo Oriental,51.0,1900.0
2 Dormitorios en Villa Española,95000,64.0,https://www.gallito.com.uy/2-dormitorios-gje-y-patio-mariano-de-salas-y-g-muñoz-inmuebles-20974424,-34.85898,-56.15757,2 Dormitorios,Villa Española,Villa Española,24.0,1484.375
3 Dormitorios en Sayago,95000,70.0,https://www.gallito.com.uy/casa-en-venta-uss-95000-inmuebles-16410044,-34.82185,-56.22944,3 Dormitorios,Sayago,Sayago,52.0,1357.142857142857
1 Dormitorio en Peñarol,95000,300.0,https://www.gallito.com.uy/casa-grande-y-3-apartamentos-inmuebles-20745404,,,1 Dormitorio,Peñarol,"Peñarol, Lavalleja",34.0,316.6666666666667
2 Dormitorios en Belvedere,95000,54.0,https://www.gallito.com.uy/casa-ph-de-2-dormitorios-en-venta-en-belveder-inmuebles-22217173,-34.84784,-56.22558,2 Dormitorios,Belvedere,Belvedere,54.0,1759.2592592592594
3 Dormitorios en Reducto,95000,221.0,https://www.gallito.com.uy/casablanca-ideal-inversores-padron-unico-de-221m2-inmuebles-21050899,,,3 Dormitorios,Reducto,Reducto,42.0,429.86425339366514
3 Dormitorios en Ciudad Vieja,95000,276.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-y-local-ciudad-vieja-inmuebles-20812881,-34.90704,-56.21212,3 Dormitorios,Ciudad Vieja,Ciudad Vieja,1.0,344.2028985507246
1 Ambiente en Malvin,95442,36.0,https://www.gallito.com.uy/monoambiente-en-obra-en-malvin-inmuebles-19752769,,,1 Ambiente,Malvin,Malvín,11.0,2651.1666666666665
3 Dormitorios en La Comercial,96000,100.0,https://www.gallito.com.uy/casa-ph-la-comercial-3-dormitorios-2-baños-inmuebles-21679409,-34.88763,-56.16864,3 Dormitorios,La Comercial,La Comercial,49.0,960.0
4 Dormitorios en Reducto,96000,90.0,https://www.gallito.com.uy/venta-casa-reducto-4dormitorios-ref-rgo-882-inmuebles-22095101,-34.87705,-56.18719,4 Dormitorios,Reducto,Reducto,42.0,1066.6666666666667
3 Dormitorios en Villa Muñoz,96000,100.0,https://www.gallito.com.uy/casa-ph-la-comercial-3-dormitorios-2-baños-inmuebles-21679410,-34.88763,-56.16864,3 Dormitorios,Villa Muñoz,"Villa Muñoz, Retiro",48.0,960.0
Más de 4 dormitorios en Reducto,96000,153.0,https://www.gallito.com.uy/se-vende-casa-a-reciclar-en-reducto-5-ambiente-azotea-inmuebles-22270317,-34.87648,-56.18743,Más de 4 dormitorios,Reducto,Reducto,42.0,627.4509803921569
4 Dormitorios en Reducto,96000,153.0,https://www.gallito.com.uy/oportunidad-a-reciclar-casa-4-dormitorios-y-terraz-inmuebles-21957067,-34.87578,-56.18776,4 Dormitorios,Reducto,Reducto,42.0,627.4509803921569
3 Dormitorios en Villa Muñoz,96000,85.0,https://www.gallito.com.uy/casa-de-tres-dormitorios-inmuebles-21847814,-34.88503,-56.17412,3 Dormitorios,Villa Muñoz,"Villa Muñoz, Retiro",48.0,1129.4117647058824
3 Dormitorios en Union,97000,90.0,https://www.gallito.com.uy/venta-casas-3-dormitorios-union-inmuebles-22192140,-34.87092,-56.13822,3 Dormitorios,Union,Unión,23.0,1077.7777777777778
3 Dormitorios en Colon,97000,150.0,https://www.gallito.com.uy/casa-en-venta-en-colon-inmuebles-20166812,-34.80349,-56.22011,3 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,646.6666666666666
3 Dormitorios en Cerrito,97000,80.0,https://www.gallito.com.uy/casa-al-frente-alquilada-con-contrato-vencido-inmuebles-19427782,-34.85343,-56.16761,3 Dormitorios,Cerrito,Cerrito,27.0,1212.5
Más de 4 dormitorios en Aguada,97000,150.0,https://www.gallito.com.uy/venta-casa-aguada-para-reciclar-inmuebles-22237358,-34.89722,-56.19189,Más de 4 dormitorios,Aguada,Aguada,41.0,646.6666666666666
3 Dormitorios en Melilla,97000,140.0,https://www.gallito.com.uy/excelente-ubicacion-cercana-a-ruta-perimetral-102-inmuebles-12942284,-34.7857,-56.24837,3 Dormitorios,Melilla,"Lezica, Melilla",60.0,692.8571428571429
4 Dormitorios en Paso De La Arena,97000,200.0,https://www.gallito.com.uy/venta-2-casas-y-local-comercial-paso-de-la-arena-inmuebles-21820819,-34.8336,-56.25937,4 Dormitorios,Paso De La Arena,Paso de la Arena,57.0,485.0
4 Dormitorios en Centro,97000,173.0,https://www.gallito.com.uy/va1131-venta-amplia-casa-4dorm-balcon-azotea-con-parriller-inmuebles-21862253,-34.89969,-56.18647,4 Dormitorios,Centro,Centro,2.0,560.693641618497
3 Dormitorios en Union,97500,80.0,https://www.gallito.com.uy/venta-2-casas-mismo-padron-union-inmuebles-19916163,-34.86519,-56.12971,3 Dormitorios,Union,Unión,23.0,1218.75
4 Dormitorios en Belvedere,97999,160.0,https://www.gallito.com.uy/rebajada-destacada-casa-amplia-y-funcional4-d-inmuebles-20938424,-34.85864,-56.23886,4 Dormitorios,Belvedere,Belvedere,54.0,612.49375
3 Dormitorios en Prado,98000,100.0,https://www.gallito.com.uy/casa-en-venta-prado-inmuebles-21294332,-34.85701,-56.20645,3 Dormitorios,Prado,"Prado, Nueva Savona",39.0,980.0
3 Dormitorios en Las Acacias,98000,128.0,https://www.gallito.com.uy/venta-casa-con-garaje-y-fondo-las-acacias-inmuebles-20436669,-34.84019,-56.15001,3 Dormitorios,Las Acacias,Las Acacias,28.0,765.625
2 Dormitorios en Colon,98000,80.0,https://www.gallito.com.uy/casa-con-jardin-y-fondo-inmuebles-20579131,-34.8116,-56.20464,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,1225.0
3 Dormitorios en Parque Batlle,98000,90.0,https://www.gallito.com.uy/casa-venta-parque-batlle-inmuebles-22270699,-34.90126,-56.15025,3 Dormitorios,Parque Batlle,"Parque Batlle, Villa Dolores",10.0,1088.888888888889
2 Dormitorios en Paso Molino,98000,71.0,https://www.gallito.com.uy/p-horizontal-p-alta-comoda-vacia-inmuebles-22151934,-34.85863,-56.22507,2 Dormitorios,Paso Molino,,,1380.281690140845
2 Dormitorios en Union,98000,71.0,https://www.gallito.com.uy/comoda-casa-venta-2dormitorios-1baño-union-inmuebles-21921191,,,2 Dormitorios,Union,Unión,23.0,1380.281690140845
1 Dormitorio en Peñarol,98000,200.0,https://www.gallito.com.uy/vendo-casa-2-dormi-y-apartamento-en-peñarol-inmuebles-20583803,,,1 Dormitorio,Peñarol,"Peñarol, Lavalleja",34.0,490.0
2 Dormitorios en Colon,98000,72.0,https://www.gallito.com.uy/venta-apartamento-de-2-dormitorios-en-colon-inmuebles-22258094,-34.80436,-56.21984,2 Dormitorios,Colon,"Colón Sureste, Abayubá",58.0,1361.111111111111
2 Dormitorios en Sayago,98000,90.0,https://www.gallito.com.uy/casa-en-venta-en-sayago-inmuebles-21477384,-34.82888,-56.21264,2 Dormitorios,Sayago,Sayago,52.0,1088.888888888889
3 Dormitorios en Aires Puros,98000,110.0,https://www.gallito.com.uy/130-casa-apartamento-venta-alquilados-inversionistas-air-inmuebles-21170226,-34.90111,-56.16453,3 Dormitorios,Aires Puros,Aires Puros,29.0,890.9090909090909
2 Dormitorios en Punta Rieles,98000,84.0,https://www.gallito.com.uy/venta-casa-km-16-inmuebles-19618709,-34.80038,-56.08061,2 Dormitorios,Punta Rieles,"Punta Rieles, Bella Italia",20.0,1166.6666666666667
2 Dormitorios en Peñarol,98000,150.0,https://www.gallito.com.uy/3-casas-en-peñarol-ideal-renta-o-familia-grande-inmuebles-12232017,-34.81363,-56.20962,2 Dormitorios,Peñarol,"Peñarol, Lavalleja",34.0,653.3333333333334
3 Dormitorios en Union,98000,104.0,https://www.gallito.com.uy/venta-casa-padron-unico-union-3-dorm-1-baño-azotea-inmuebles-22292706,-34.88294,-56.13398,3 Dormitorios,Union,Unión,23.0,942.3076923076923
3 Dormitorios en Lezica,98000,75.0,https://www.gallito.com.uy/venta-casa-en-villa-colon-inmuebles-20240844,-34.80191,-56.24627,3 Dormitorios,Lezica,"Lezica, Melilla",60.0,1306.6666666666667
2 Dormitorios en Goes,98000,71.0,https://www.gallito.com.uy/casa-pa-excelente-construccion-a-mts-gral-flores-y-guadalupe-inmuebles-19102060,-34.88081,-56.17882,2 Dormitorios,Goes,,,1380.281690140845
3 Dormitorios en Villa Muñoz,98000,101.0,https://www.gallito.com.uy/con-rentaventa-casa-de-altos-villa-muñoz-3-o-4-dormitorios-inmuebles-14736470,-34.88313,-56.18008,3 Dormitorios,Villa Muñoz,"Villa Muñoz, Retiro",48.0,970.2970297029703
3 Dormitorios en Ituzaingo,98000,146.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-con-garaje-en-ituzaingo-inmuebles-20163602,-34.83987,-56.14958,3 Dormitorios,Ituzaingo,Ituzaingó,22.0,671.2328767123288
3 Dormitorios en Union,98000,51.0,https://www.gallito.com.uy/oportunidad-impecable-casa-a-una-cuadra-de-av-8-de-oct-inmuebles-22306351,,,3 Dormitorios,Union,Unión,23.0,1921.5686274509803
2 Dormitorios en Prado Norte,98000,80.0,https://www.gallito.com.uy/casas-venta-montevideo-prado-norte-inmuebles-22152042,,,2 Dormitorios,Prado Norte,"Prado, Nueva Savona",39.0,1225.0
1 Dormitorio en Aguada,98000,100.0,https://www.gallito.com.uy/local-comercial-en-venta-en-aguada-inmuebles-22138855,-34.86071,-56.16727,1 Dormitorio,Aguada,Aguada,41.0,980.0
3 Dormitorios en Malvin Norte,98000,145.0,https://www.gallito.com.uy/casa-al-frente-jardin-cochera-y-garage-3-dormitorios-inmuebles-20670906,-34.87037,-56.11173,3 Dormitorios,Malvin Norte,Malvín Norte,12.0,675.8620689655172
3 Dormitorios en La Comercial,98000,73.0,https://www.gallito.com.uy/venta-casa-la-comercial-tres-dormitorios-ref-rgo-681-inmuebles-22096268,-34.88463,-56.17723,3 Dormitorios,La Comercial,La Comercial,49.0,1342.4657534246576
2 Dormitorios en Union,98500,81.0,https://www.gallito.com.uy/ph-2-dorm-fondo-y-parrillero-inmuebles-21148333,,,2 Dormitorios,Union,Unión,23.0,1216.0493827160494
3 Dormitorios en Union,98500,86.0,https://www.gallito.com.uy/casa-union-inmuebles-22126998,-34.88412,-56.13378,3 Dormitorios,Union,Unión,23.0,1145.3488372093022
2 Dormitorios en Cerrito,99000,100.0,https://www.gallito.com.uy/santa-ana-proximo-a-gral-flores-inmuebles-20093496,,,2 Dormitorios,Cerrito,Cerrito,27.0,990.0
3 Dormitorios en Reducto,99000,80.0,https://www.gallito.com.uy/al795-casatipo-apto-claraboya-altillo-reducto-proxa-inmuebles-21550127,-34.8759,-56.18822,3 Dormitorios,Reducto,Reducto,42.0,1237.5
3 Dormitorios en La Comercial,99000,84.0,https://www.gallito.com.uy/883-venta-casa-3-dorm-la-comercial-inmuebles-21367374,-34.90111,-56.16453,3 Dormitorios,La Comercial,La Comercial,49.0,1178.5714285714287
2 Dormitorios en Belvedere,99000,196.0,https://www.gallito.com.uy/venta-belvedere-inmuebles-21132694,,,2 Dormitorios,Belvedere,Belvedere,54.0,505.1020408163265
2 Dormitorios en Cerrito,99000,60.0,https://www.gallito.com.uy/casa-de-2-dormitorios-con-patio-av-gral-flores-inmuebles-14583021,-34.85234,-56.16049,2 Dormitorios,Cerrito,Cerrito,27.0,1650.0
3 Dormitorios en Cordon,99000,108.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-y-2-baños-cordon-inmuebles-21407267,-34.89606,-56.17778,3 Dormitorios,Cordon,Cordón,4.0,916.6666666666666
2 Dormitorios en Cerrito,99000,40.0,https://www.gallito.com.uy/797-casa-ph-cpatio-parrillero-galpon-cerrito-proximo-a-inmuebles-21367107,-34.855,-56.16597,2 Dormitorios,Cerrito,Cerrito,27.0,2475.0
Más de 4 dormitorios en Villa Española,99000,136.0,https://www.gallito.com.uy/2-casas-en-venta-excelente-oportunidad-de-inversion-vil-inmuebles-21274735,-34.86167,-56.14116,Más de 4 dormitorios,Villa Española,Villa Española,24.0,727.9411764705883
3 Dormitorios en Tres Cruces,99000,115.0,https://www.gallito.com.uy/casa-en-propiedad-horizontal-completamente-a-reciclar-inmuebles-20142752,-34.88913,-56.16979,3 Dormitorios,Tres Cruces,Tres Cruces,50.0,860.8695652173913
3 Dormitorios en Belvedere,99000,87.0,https://www.gallito.com.uy/venta-belvedere-inmuebles-21274526,,,3 Dormitorios,Belvedere,Belvedere,54.0,1137.9310344827586
