desc,valor,metraje,url
4 Dormitorios en Pocitos,U$S 219.000,151,https://www.gallito.com.uy/casa-pocitos-4h-2b-padron-unico-107m2-inmuebles-20796465
4 Dormitorios en Pocitos,U$S 219.000,,https://www.gallito.com.uy/casa-de-4-dorm-pocitos-con-renta-de-s-33000-inmuebles-20573719
2 Dormitorios en Buceo,U$S 219.000,102,https://www.gallito.com.uy/disfrutable-y-acogedora-casi-rambla-inmuebles-20640745
3 Dormitorios en Pocitos,U$S 220.000,93,https://www.gallito.com.uy/casa-venta-3-dormitorios-garage-pocitos-inmuebles-20932858
2 Dormitorios en Pocitos,U$S 220.000,80,https://www.gallito.com.uy/venta-casa-2-dormitorios-luis-alberto-de-herrera-pocitos-inmuebles-21114758
3 Dormitorios en Prado Norte,U$S 220.000,191,https://www.gallito.com.uy/venta-ideal-inversor-inmuebles-20887753
Más de 4 dormitorios en Aguada,U$S 220.000,173,https://www.gallito.com.uy/casa-aguada-linda-amplia-punto-cservicios-patio-inmuebles-19259641
3 Dormitorios en La Blanqueada,U$S 220.000,170,https://www.gallito.com.uy/casa-3-dorm-en-excelente-estado-padron-unico-inmuebles-14148663
3 Dormitorios en Brazo Oriental,U$S 220.000,151,https://www.gallito.com.uy/ideal-2-familias-prox-a-nuevo-centro-inmuebles-16826607
4 Dormitorios en Colon,U$S 220.000,196,https://www.gallito.com.uy/arteaga-hill-vende-hermosa-residencia-en-colon-inmuebles-20779563
Más de 4 dormitorios en Cordon,U$S 220.000,,https://www.gallito.com.uy/inversores-casa-pension-para-venta-cordon-inmuebles-19068757
4 Dormitorios en Prado,U$S 220.000,93,https://www.gallito.com.uy/arcadia-vende-inmuebles-19340827
4 Dormitorios en Parque Batlle,U$S 220.000,,https://www.gallito.com.uy/hermosa-casa-toda-exterior-muy-amplia-solida-para-entrar-inmuebles-15492718
Más de 4 dormitorios en Cordon,U$S 220.000,245,https://www.gallito.com.uy/magnifica-casa-6-dormitorios-al-frente-padron-unicoo-inmuebles-21066575
3 Dormitorios en Parque Batlle,U$S 220.000,135,https://www.gallito.com.uy/venta-casa-parque-battle-ph-de-altos-inmuebles-20858875
2 Dormitorios en Parque Batlle,U$S 220.000,82,https://www.gallito.com.uy/preciosa-casa-reciclada-con-patio-pu-inmuebles-20823233
3 Dormitorios en Prado,U$S 220.000,,https://www.gallito.com.uy/comoda-casa-en-el-prado-con-lindo-fondo-y-barbacoa-inmuebles-15344202
3 Dormitorios en Parque Batlle,U$S 220.000,80,https://www.gallito.com.uy/exc-punto-al-fte-soca-y-pouey-prox-jardin-y-patio-inmuebles-20452938
Más de 4 dormitorios en Tres Cruces,U$S 220.000,100,https://www.gallito.com.uy/6-dormitorios-eduardo-victor-haedo-al-2200-inmuebles-19951415
Más de 4 dormitorios en Buceo,U$S 220.000,150,https://www.gallito.com.uy/buceo-casa-con-apartamento-independiente-inmuebles-16870437
3 Dormitorios en Pocitos,U$S 220.000,135,https://www.gallito.com.uy/venta-casa-en-pocitos-3-dormitorios-con-opcion-a-4-inmuebles-20681685
3 Dormitorios en Brazo Oriental,U$S 220.000,,https://www.gallito.com.uy/casa-venta-en-brazo-oriental-inmuebles-17834120
2 Dormitorios en Colon,U$S 220.000,220,https://www.gallito.com.uy/padron-unico-con-2-aptos-a-la-venta-juntos-o-individual-inmuebles-19757685
2 Dormitorios en Prado,U$S 220.000,,https://www.gallito.com.uy/casa-2-dormitorios-en-prado-inmuebles-21114141
4 Dormitorios en Union,U$S 220.000,170,https://www.gallito.com.uy/padron-unico-4-dorm-y-garaje-x2-inmuebles-20423630
3 Dormitorios en Maroñas Curva,U$S 220.000,90,https://www.gallito.com.uy/casas-venta-montevideo-maroñas-curva-inmuebles-21132495
4 Dormitorios en Brazo Oriental,U$S 220.000,160,https://www.gallito.com.uy/imperdible-padron-unico-gran-metraje-para-entrar-inmuebles-20960362
2 Dormitorios en Pocitos,U$S 220.000,140,https://www.gallito.com.uy/casa-2-dormitorios-patio-pocitos-inmuebles-20285552
2 Dormitorios en Buceo,U$S 220.000,96,https://www.gallito.com.uy/vendo-casa-de-2-dormitorios-en-buceo-inmuebles-20339969
4 Dormitorios en Malvin Norte,U$S 220.000,,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-2-baã±os-amplio-fondo-y-jardã­-inmuebles-17873611
4 Dormitorios en Aguada,U$S 220.000,182,https://www.gallito.com.uy/contacto-propiedades-vende-casa-de-4-dormitorios-a-reciclar-inmuebles-16511398
2 Dormitorios en Buceo,U$S 220.000,100,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-buceo-inmuebles-20573425
3 Dormitorios en Aires Puros,U$S 220.000,226,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-aires-puros-inmuebles-21042434
3 Dormitorios en Carrasco Norte,U$S 220.000,184,https://www.gallito.com.uy/venta-casa-3-d-con-local-comercial-carrasco-norte-inmuebles-20895482
4 Dormitorios en Sayago,U$S 220.000,140,https://www.gallito.com.uy/casa-5-dormitorios-inmuebles-15294729
2 Dormitorios en Parque Batlle,U$S 220.000,90,https://www.gallito.com.uy/parque-batlle-reciclada-actualmente-arrendada-inmuebles-20228122
2 Dormitorios en Cordon,U$S 220.000,50,https://www.gallito.com.uy/venta-casa-duplex-cordon-inmuebles-16058657
4 Dormitorios en Brazo Oriental,U$S 220.000,222,https://www.gallito.com.uy/diri-amplia-casa-en-brazo-oriental-3-o-4-d-2-b-jardin-inmuebles-15482738
3 Dormitorios en Parque Batlle,U$S 220.000,93,https://www.gallito.com.uy/casa-parque-batlle-inmuebles-20931537
2 Dormitorios en Pocitos,U$S 220.000,140,https://www.gallito.com.uy/toda-reciclada-en-1-planta-a-metros-br-españa-y-libertad-inmuebles-20930257
4 Dormitorios en Prado Norte,U$S 220.000,93,https://www.gallito.com.uy/arcadia-vende-inmuebles-19340795
Más de 4 dormitorios en Bella Vista,U$S 220.000,198,https://www.gallito.com.uy/casa-padron-unico-2-plantas-2-casas-fondo-deposito-inmuebles-19393342
3 Dormitorios en Buceo,U$S 220.000,,https://www.gallito.com.uy/venta-casa-en-buceo-totalmente-reciclada-3-dorm-1-baño-inmuebles-20879905
Más de 4 dormitorios en Colon,U$S 220.000,196,https://www.gallito.com.uy/casa-venta-colon-inmuebles-20849278
3 Dormitorios en Brazo Oriental,U$S 220.000,153,https://www.gallito.com.uy/casablanca-sobre-bvar-artigas-actualizada-inmuebles-14085013
3 Dormitorios en Prado,U$S 220.000,110,https://www.gallito.com.uy/venta-casas-prado-3-dormitorios-jardin-barbacoa-garaje-inmuebles-18417897
3 Dormitorios en Brazo Oriental,U$S 220.000,,https://www.gallito.com.uy/blvr-artigas-y-san-martã­n-inmuebles-17891214
4 Dormitorios en Villa Muñoz,U$S 220.000,186,https://www.gallito.com.uy/casa-en-venta-inmuebles-18555058
4 Dormitorios en Prado Norte,U$S 220.000,120,https://www.gallito.com.uy/hermosa-casa-en-prado-con-barbacoa-precio-entrega-mas-bhu-inmuebles-19360974
Más de 4 dormitorios en Malvin,U$S 220.000,120,https://www.gallito.com.uy/casa-malvin-venta-avenida-italia-y-korn-mts-distrito-m-ide-inmuebles-12553838
4 Dormitorios en Palermo,U$S 220.000,,https://www.gallito.com.uy/contacto-propiedades-vende-casa-y-apto-en-un-padron-inmuebles-14166698
3 Dormitorios en Jacinto Vera,U$S 220.000,102,https://www.gallito.com.uy/imperdible-garage-cerrado-parrillero-jardin-y-patio-inmuebles-19258739
2 Dormitorios en B. De Carrasco,U$S 220.000,75,https://www.gallito.com.uy/casa-venta-barra-de-carrasco-2-dormitorios-arizona-y-avenid-inmuebles-20525191
2 Dormitorios en Jacinto Vera,U$S 220.000,212,https://www.gallito.com.uy/casa-jacinto-vera-inmuebles-19477403
4 Dormitorios en Cordon,U$S 220.000,167,https://www.gallito.com.uy/atencion-inversores-arquitectos-inmuebles-20491178
4 Dormitorios en Brazo Oriental,U$S 220.000,160,https://www.gallito.com.uy/buena-casa-en-av-san-martin-y-luis-a-de-herrera-inmuebles-17126804
3 Dormitorios en Malvin Norte,U$S 220.000,100,https://www.gallito.com.uy/venta-de-casa-en-malvin-lado-norte-casi-av-italia-inmuebles-12325224
4 Dormitorios en Atahualpa,U$S 220.000,142,https://www.gallito.com.uy/luis-a-de-herrera-y-nelson-inmuebles-20583808
3 Dormitorios en Goes,U$S 220.000,70,https://www.gallito.com.uy/oportunidad-excelente-estado-baños-y-cocina-a-nuevos-inmuebles-19258946
Más de 4 dormitorios en B. De Carrasco,U$S 220.000,90,https://www.gallito.com.uy/casa-ph-venta-barra-de-carrasco-sur-3-dormitorios-escrito-inmuebles-20880026
3 Dormitorios en Cordon,U$S 220.000,100,https://www.gallito.com.uy/cordon-surzona-diseño-idel-vivienda-y-trabajo-inmuebles-14495956
3 Dormitorios en Brazo Oriental,U$S 220.000,190,https://www.gallito.com.uy/casa-impecable-estado-apta-banco-inmuebles-20090106
3 Dormitorios en Parque Batlle,U$S 220.000,250,https://www.gallito.com.uy/casa-3-dormitorios-empresa-250-mts2-zona-vivienda-social-inmuebles-18355315
Más de 4 dormitorios en Bella Vista,U$S 220.000,400,https://www.gallito.com.uy/oportunidad-propiedad-con-14-dormitorios-y-4-baños-inmuebles-19635072
4 Dormitorios en Colon,U$S 220.000,196,https://www.gallito.com.uy/vendo-casa-4-dormitorios-colon-inmuebles-20911481
3 Dormitorios en Buceo,U$S 220.000,150,https://www.gallito.com.uy/ideal-para-reciclar-o-construir-edificio-inmuebles-18311581
4 Dormitorios en Aguada,U$S 220.000,186,https://www.gallito.com.uy/47-casa-4-dormitorios-padron-unico-inmuebles-17288747
3 Dormitorios en La Blanqueada,U$S 220.000,110,https://www.gallito.com.uy/casa-en-venta-de-tres-dorm-dos-baños-cochera-escritorio-inmuebles-19431242
3 Dormitorios en La Blanqueada,U$S 220.000,188,https://www.gallito.com.uy/vendido-todos-los-servicios-a-mano-inmuebles-12884397
1 Ambiente en Pocitos,U$S 220.000,98,https://www.gallito.com.uy/casa-a-reciclar-en-vta-en-pocitos-solar-de-98-m2-cw63024-inmuebles-11964365
3 Dormitorios en Pocitos Nuevo,U$S 220.000,97,https://www.gallito.com.uy/baldovino-pocitos-nuevo-juan-p-laguna-y-julio-cesar-inmuebles-16164012
4 Dormitorios en Tres Cruces,U$S 220.000,,https://www.gallito.com.uy/hermosa-impeca-4-dorm-estar-o-escr-independi-garages-inmuebles-15313106
4 Dormitorios en Tres Cruces,U$S 220.000,100,https://www.gallito.com.uy/muy-buena-casa-de-altos-patio-con-parrillero-gge-2-autos-inmuebles-20930489
2 Dormitorios en Pocitos Nuevo,U$S 220.000,82,https://www.gallito.com.uy/preciosa-casa-reciclada-con-patio-pu-inmuebles-20823226
Más de 4 dormitorios en Colon,U$S 220.000,220,https://www.gallito.com.uy/vendo-casa-5-dormitorios-colon-inmuebles-20740602
3 Dormitorios en Jacinto Vera,U$S 220.000,130,https://www.gallito.com.uy/casa-en-venta-jacinto-vera-3-dormitorios-inmuebles-19197369
Más de 4 dormitorios en Centro,U$S 220.000,,https://www.gallito.com.uy/casa-venta-en-centro-inmuebles-17834265
2 Dormitorios en Buceo,U$S 220.000,,https://www.gallito.com.uy/venta-casa-de-2-dormitorios-en-buceo-para-reciclar-inmuebles-21056557
3 Dormitorios en La Blanqueada,U$S 220.000,110,https://www.gallito.com.uy/casa-a-la-venta-tres-dorm-dos-baños-cochera-a-pasos-del-smi-inmuebles-18006769
3 Dormitorios en Punta Carretas,U$S 223.000,75,https://www.gallito.com.uy/casa-venta-punta-carretas-3-dormitorios-inmuebles-20285418
3 Dormitorios en La Comercial,U$S 224.000,,https://www.gallito.com.uy/casa-en-venta-inmuebles-20879395
2 Dormitorios en Malvin,U$S 225.000,60,https://www.gallito.com.uy/casa-ph-una-planta-2-dormitorios-inmuebles-19635949
3 Dormitorios en Cordon,U$S 225.000,161,https://www.gallito.com.uy/venta-casa-3-dorm-coch-2-autos-prox-pzaliber-seregcordon-inmuebles-18759282
3 Dormitorios en Brazo Oriental,U$S 225.000,127,https://www.gallito.com.uy/casa-3-dormitorios-con-gran-fondo-en-brazo-oriental-inmuebles-20285705
2 Dormitorios en Pocitos,U$S 225.000,107,https://www.gallito.com.uy/baldovino-pocitos-2-de-mayo-y-avda-rivera-inmuebles-20859290
3 Dormitorios en Pocitos,U$S 225.000,140,https://www.gallito.com.uy/impecable-ph-sin-gastos-comunes-si-banco-inmuebles-16870598
2 Dormitorios en Prado,U$S 225.000,92,https://www.gallito.com.uy/muy-linda-casa-de-dos-dormitorios-en-prado-norte-inmuebles-16943735
3 Dormitorios en La Blanqueada,U$S 225.000,189,https://www.gallito.com.uy/3-dormitorios-en-la-blanqueada-inmuebles-20930293
2 Dormitorios en Parque Batlle,U$S 225.000,100,https://www.gallito.com.uy/ponce-casa-de-altos-100-mts-estar-parrillero-gran-azot-inmuebles-18443597
3 Dormitorios en Tres Cruces,U$S 225.000,,https://www.gallito.com.uy/venta-casa-en-cordã³n-norte-patio-parrillero-y-estacionami-inmuebles-19667195
2 Dormitorios en Villa Dolores,U$S 225.000,107,https://www.gallito.com.uy/baldovino-villa-dolores-2-de-mayo-y-avda-rivera-inmuebles-20859332
2 Dormitorios en Pocitos,U$S 225.000,140,https://www.gallito.com.uy/casa-amplia-en-muy-buena-ubicacion-inmuebles-18069790
3 Dormitorios en Malvin Norte,U$S 225.000,160,https://www.gallito.com.uy/casa-malvin-norte-inmuebles-18774714
2 Dormitorios en Punta Gorda,U$S 225.000,90,https://www.gallito.com.uy/casa-en-ph-independiente-buena-ubicacion-gge-jardin-patio-inmuebles-17873931
Más de 4 dormitorios en Cordon,U$S 225.000,,https://www.gallito.com.uy/casa-en-venta-5-dormitorios-3-baã±os-y-amplio-fondo-paulli-inmuebles-20692685
Más de 4 dormitorios en Maroñas,U$S 225.000,204,https://www.gallito.com.uy/venta-casa-de-5-dormitorios-inmuebles-19618113
2 Dormitorios en Punta Gorda,U$S 225.000,70,https://www.gallito.com.uy/venta-casa-de-2-dormitorios-en-punta-gorda-inmuebles-17590772
3 Dormitorios en La Comercial,U$S 225.000,91,https://www.gallito.com.uy/casa-la-comercial-linda-al-frente-azotea-exclusiva-inmuebles-19259531
2 Dormitorios en Parque Rodo,U$S 225.000,88,https://www.gallito.com.uy/arcadia-vende-inmuebles-13788357
4 Dormitorios en Maroñas Curva,U$S 225.000,205,https://www.gallito.com.uy/buena-oportunidad-vivienda-o-empresa-inmuebles-19957697
3 Dormitorios en Jacinto Vera,U$S 225.000,93,https://www.gallito.com.uy/casa-en-zona-goes-proxima-a-av-general-flores-inmuebles-19259618
2 Dormitorios en Pocitos Nuevo,U$S 225.000,95,https://www.gallito.com.uy/lindisima-casa-en-barrio-la-bondiola-vivienda-o-inversion-inmuebles-19000688
2 Dormitorios en Punta Gorda,U$S 225.000,63,https://www.gallito.com.uy/complejo-cerrado-vigilancia-24-hs-2-dormitorios-2-baños-gge-inmuebles-18881763
3 Dormitorios en Goes,U$S 225.000,93,https://www.gallito.com.uy/casa-en-zona-goes-proxima-a-av-general-flores-inmuebles-19259617
3 Dormitorios en Parque Batlle,U$S 225.000,114,https://www.gallito.com.uy/venta-casa-3-dormitorios-2-baños-parrillero-parque-batlle-inmuebles-20339544
2 Dormitorios en Pocitos Nuevo,U$S 225.000,75,https://www.gallito.com.uy/lindisima-casa-en-barrio-la-bondiola-vivienda-o-inversion-inmuebles-20970210
3 Dormitorios en Buceo,U$S 225.000,110,https://www.gallito.com.uy/venta-casa-3-dormitorios-con-patio-parrillero-garaje-buceo-inmuebles-19799220
3 Dormitorios en Malvin Norte,U$S 225.000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-1-baã±o-con-garaje-y-cochera-inmuebles-17891155
2 Dormitorios en Tres Cruces,U$S 225.000,160,https://www.gallito.com.uy/casa-cordon-inmuebles-19259029
2 Dormitorios en Parque Batlle,U$S 225.000,107,https://www.gallito.com.uy/baldovino-parque-batlle-2-de-mayo-y-avdarivera-inmuebles-20859287
3 Dormitorios en Tres Cruces,U$S 225.000,92,https://www.gallito.com.uy/casa-central-venta-casa-3-dormitorios-tres-cruces-inmuebles-15418753
2 Dormitorios en Cordon,U$S 225.000,160,https://www.gallito.com.uy/casa-cordon-inmuebles-19259027
3 Dormitorios en Buceo,U$S 225.000,160,https://www.gallito.com.uy/vendo-casa-3-dormitorios-en-buceo-inmuebles-20611486
3 Dormitorios en Prado,U$S 228.000,,https://www.gallito.com.uy/excelente-opcion-en-el-prado-cochera-para-dos-autos-inmuebles-20568437
Más de 4 dormitorios en Union,U$S 228.000,220,https://www.gallito.com.uy/venta-gobernador-viana-padrón-único-con-4-u-inmuebles-21093209
4 Dormitorios en Barrio Sur,U$S 228.000,145,https://www.gallito.com.uy/amplia-padron-unico-garage-a-pasos-de-la-rambla-en-2-niveles-inmuebles-17968527
3 Dormitorios en Parque Batlle,U$S 228.000,154,https://www.gallito.com.uy/padron-unico-2-plantas-2-casas-2-patios-garage-inmuebles-19900319
Más de 4 dormitorios en Union,U$S 228.000,220,https://www.gallito.com.uy/venta-gobernador-viana-padrón-único-con-4-u-inmuebles-21139459
4 Dormitorios en Palermo,U$S 228.000,143,https://www.gallito.com.uy/casa-padron-unico-en-palermo-4-dorm-2-baños-inmuebles-18231273
2 Dormitorios en Tres Cruces,U$S 229.000,130,https://www.gallito.com.uy/excelente-ubicacion-parque-batlle-prox-shopping-inmuebles-19372750
3 Dormitorios en Jacinto Vera,U$S 229.000,163,https://www.gallito.com.uy/casa-jacinto-vera-venta-3-dormitorios-bulevar-artigas-y-sa-inmuebles-15060563
4 Dormitorios en Pocitos Nuevo,U$S 229.000,138,https://www.gallito.com.uy/casa-en-venta-4-dormitorios-garage-en-pocitos-inmuebles-19201449
4 Dormitorios en Pocitos,U$S 229.000,138,https://www.gallito.com.uy/venta-casa-4-dormitorios-2-baños-garage-parrillero-pocitos-inmuebles-20236458
4 Dormitorios en Pocitos Nuevo,U$S 229.000,138,https://www.gallito.com.uy/venta-casa-4-dormitorios-2-baños-garage-parrillero-pocitos-inmuebles-20236461
Más de 4 dormitorios en Barrio Sur,U$S 229.000,142,https://www.gallito.com.uy/casa-zona-barrio-sur-padron-unico-253m2-inmuebles-20817574
3 Dormitorios en Punta Carretas,U$S 230.000,90,https://www.gallito.com.uy/apartamento-3-dormitorios-en-punta-carretas-con-renta-inmuebles-21003011
3 Dormitorios en La Blanqueada,U$S 230.000,140,https://www.gallito.com.uy/3-dormitorios-cibils-jaime-al-2800-inmuebles-20931265
4 Dormitorios en Parque Rodo,U$S 230.000,197,https://www.gallito.com.uy/cassinoni-1069-y-prato-casa-pu-para-reciclar-inmuebles-18371715
Más de 4 dormitorios en Tres Cruces,U$S 230.000,,https://www.gallito.com.uy/622-p-unico-garaje-azotea-cparri-tres-cruces-proximo-a-inmuebles-19231559
4 Dormitorios en B. De Carrasco,U$S 230.000,130,https://www.gallito.com.uy/venta-casa-4-dormitorios-barra-de-carrasco-inmuebles-17906701
3 Dormitorios en Buceo,U$S 230.000,108,https://www.gallito.com.uy/venta-3-dormitorios-doble-garaje-a-pasos-de-rambla-buceo-inmuebles-19751289
4 Dormitorios en Prado,U$S 230.000,254,https://www.gallito.com.uy/arteaga-hill-vende-oportunidad-a-metros-del-prado-inmuebles-20470697
Más de 4 dormitorios en Cerrito,U$S 230.000,,https://www.gallito.com.uy/venta-casa-cuatro-dormitorios-cerrito-inmuebles-20655561
3 Dormitorios en Pocitos,U$S 230.000,,https://www.gallito.com.uy/pocitos-inmuebles-20997746
4 Dormitorios en Bella Vista,U$S 230.000,185,https://www.gallito.com.uy/linda-casa-de-4-dormitorios-3-baños-y-barbacoa-en-bella-vi-inmuebles-20662154
Más de 4 dormitorios en Punta Gorda,U$S 230.000,80,https://www.gallito.com.uy/venta-casa-cuatro-dormitorios-dos-baños-cochera-en-punta-inmuebles-20655615
3 Dormitorios en Malvin,U$S 230.000,150,https://www.gallito.com.uy/excelente-ubicacion-inmuebles-18618384
3 Dormitorios en Punta Gorda,U$S 230.000,73,https://www.gallito.com.uy/casa-venta-punta-gorda-inmuebles-20343238
3 Dormitorios en La Blanqueada,U$S 230.000,180,https://www.gallito.com.uy/prox-a-parque-batlle-3-dorm-2-baños-y-deposito-de-80m2-al-inmuebles-19259524
3 Dormitorios en Brazo Oriental,U$S 230.000,160,https://www.gallito.com.uy/venta-casa-tres-dormitorios-brazo-oriental-inmuebles-20980806
Más de 4 dormitorios en Malvin Norte,U$S 230.000,165,https://www.gallito.com.uy/oportunidad-dos-casas-en-un-mismo-padron-inmuebles-20060084
3 Dormitorios en Cordon,U$S 230.000,128,https://www.gallito.com.uy/casa-de-altos-en-excelente-estado-y-ubicacion-inmuebles-18917459
Más de 4 dormitorios en Union,U$S 230.000,170,https://www.gallito.com.uy/casas-en-venta-inmuebles-19698381
4 Dormitorios en Jacinto Vera,U$S 230.000,95,https://www.gallito.com.uy/hermosa-casa-en-ph-sobre-bulevar-artigas-zona-nuevo-centro-inmuebles-20151009
3 Dormitorios en Pocitos,U$S 230.000,86,https://www.gallito.com.uy/casa-en-venta-inmuebles-20848912
4 Dormitorios en Parque Rodo,U$S 230.000,208,https://www.gallito.com.uy/venta-casas-parque-rodo-4-dormitorios-inmuebles-18417918
3 Dormitorios en Brazo Oriental,U$S 230.000,163,https://www.gallito.com.uy/casa-en-venta-brazo-oriental-lars-inmuebles-21043111
2 Dormitorios en Cordon,U$S 230.000,160,https://www.gallito.com.uy/venta-casa-2-dormitorios-gge-y-subsuelo-inmuebles-20925374
3 Dormitorios en La Blanqueada,U$S 230.000,,https://www.gallito.com.uy/casa-venta-en-la-blanqueada-inmuebles-20488512
Más de 4 dormitorios en Aguada,U$S 230.000,215,https://www.gallito.com.uy/casa-estilo-colonial-unica-en-su-estado-de-revista-inmuebles-20427410
2 Dormitorios en Prado,U$S 230.000,300,https://www.gallito.com.uy/hermosa-casa-de-2-dormitorios-todo-a-nuevo-inmuebles-16609584
Más de 4 dormitorios en Aires Puros,U$S 230.000,219,https://www.gallito.com.uy/venta-2-casas-en-el-mismo-padron-fondo-enjardinado-garaje-inmuebles-16564335
4 Dormitorios en Parque Rodo,U$S 230.000,208,https://www.gallito.com.uy/casa-central-venta-casa-4-dormitorios-parque-rodo-inmuebles-20388760
4 Dormitorios en Prado,U$S 230.000,,https://www.gallito.com.uy/prado-4-dorm-impecable-inmuebles-16962446
2 Dormitorios en Parque Batlle,U$S 230.000,,https://www.gallito.com.uy/casa-en-venta-2-plantas-2-dormitorios-2-baã±os-con-patio-inmuebles-20384092
2 Dormitorios en Prado,U$S 230.000,95,https://www.gallito.com.uy/casablanca-prox-a-luis-a-de-herrera-pu-inmuebles-17121760
4 Dormitorios en Jacinto Vera,U$S 230.000,165,https://www.gallito.com.uy/moderna-casa-financia-3-dorm-escritorio-garaje-inmuebles-20627143
2 Dormitorios en Malvin,U$S 230.000,145,https://www.gallito.com.uy/casa-espectacular-en-malvïn-michigan-y-orinoco-inmuebles-13543275
3 Dormitorios en Carrasco,U$S 230.000,85,https://www.gallito.com.uy/hermosa-casa-carrasco-inmuebles-19641312
4 Dormitorios en Prado,U$S 230.000,213,https://www.gallito.com.uy/ifer&olivera-cno-castro-esq-emancipacion-inmuebles-20041248
3 Dormitorios en Prado,U$S 230.000,121,https://www.gallito.com.uy/casa-en-venta-en-paso-de-las-duranas-prado-inmuebles-20879781
2 Dormitorios en Malvin,U$S 230.000,145,https://www.gallito.com.uy/casa-espectacular-en-malvïn-michigan-y-orinoco-inmuebles-13940258
3 Dormitorios en Union,U$S 230.000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-2-baã±os-vera-uniã³n-inmuebles-19065878
3 Dormitorios en Prado,U$S 230.000,250,https://www.gallito.com.uy/venta-casas-prado-3-dormitorios-jardin-barbacoa-garaje-inmuebles-18417895
3 Dormitorios en Parque Batlle,U$S 230.000,90,https://www.gallito.com.uy/casa-3-dormitorios-inmuebles-18177418
Más de 4 dormitorios en Aguada,U$S 230.000,,https://www.gallito.com.uy/casa-en-venta-5-dormitorios-3-baã±os-asunciã³n-aguada-inmuebles-20697250
4 Dormitorios en La Blanqueada,U$S 230.000,196,https://www.gallito.com.uy/solida-casa-en-venta-en-la-blanqueada-inmuebles-14084397
3 Dormitorios en Cordon,U$S 230.000,180,https://www.gallito.com.uy/prox-acevedo-diaz-inmuebles-15768578
3 Dormitorios en Parque Batlle,U$S 230.000,180,https://www.gallito.com.uy/prox-a-parque-batlle-3-dorm-2-baños-y-deposito-de-80m2-al-inmuebles-19259525
3 Dormitorios en Cordon,U$S 230.000,126,https://www.gallito.com.uy/venta-de-casa-tres-dormitorios-terraza-con-parrillero-cordo-inmuebles-20579952
2 Dormitorios en Malvin Norte,U$S 230.000,162,https://www.gallito.com.uy/venta-de-casa-malvin-av-italia-e-h-yrigoyen-pu-2-dom-inmuebles-19397797
3 Dormitorios en Malvin,U$S 230.000,73,https://www.gallito.com.uy/venta-de-casa-en-malvin-de-3-dormitorios-inmuebles-18985141
3 Dormitorios en Brazo Oriental,U$S 230.000,153,https://www.gallito.com.uy/excelente-casa-3-dormitorios-inmuebles-14381893
4 Dormitorios en Cordon,U$S 230.000,215,https://www.gallito.com.uy/casa-estilo-colonial-unica-en-su-estado-de-revista-inmuebles-20427369
3 Dormitorios en Malvin,U$S 230.000,95,https://www.gallito.com.uy/casa-venta-malvin-con-renta-reciclaca-3-dormitorios-inmuebles-20001115
3 Dormitorios en La Blanqueada,U$S 230.000,199,https://www.gallito.com.uy/casa-en-pu-calle-chiavari-la-blanqueada-inmuebles-18901297
3 Dormitorios en Tres Cruces,U$S 230.000,91,https://www.gallito.com.uy/casa-3-dormitorios-reciclada-con-garaje-y-patio-inmuebles-16871441
Más de 4 dormitorios en Capurro,U$S 230.000,412,https://www.gallito.com.uy/importante-esquina-de-capurro-inmuebles-16826638
3 Dormitorios en Parque Batlle,U$S 230.000,,https://www.gallito.com.uy/preciosa-ph-de-3-dormitorios-en-parque-batlle-inmuebles-21114183
Más de 4 dormitorios en La Comercial,U$S 230.000,135,https://www.gallito.com.uy/casa-la-comercial-inmuebles-16871479
3 Dormitorios en Parque Batlle,U$S 230.000,115,https://www.gallito.com.uy/casa-en-excelente-punto-3-dorm-amplia-patio-luminosa-inmuebles-20046975
4 Dormitorios en Jacinto Vera,U$S 230.000,165,https://www.gallito.com.uy/casa-jacinto-vera-venta-enrique-martinez-3-dormitorios-es-inmuebles-20812502
4 Dormitorios en Sayago,U$S 230.000,140,https://www.gallito.com.uy/casa-4-dormitorios-inmuebles-15292272
3 Dormitorios en Malvin,U$S 230.000,,https://www.gallito.com.uy/duplex-en-malvin-3-dorm-2-baños-cochera-inmuebles-18971463
3 Dormitorios en Carrasco,U$S 230.000,,https://www.gallito.com.uy/excelente-propiedad-en-carrasco-a-mts-de-av-italia-inmuebles-21113846
Más de 4 dormitorios en La Comercial,U$S 230.000,180,https://www.gallito.com.uy/ideal-empresa-o-casa-de-salud-con-garaje-consulte-inmuebles-16293769
3 Dormitorios en Carrasco,U$S 230.000,200,https://www.gallito.com.uy/vendo-casa-3-dormitorios-frente-a-parque-roosevelt-inmuebles-20680834
3 Dormitorios en Carrasco Norte,U$S 230.000,,https://www.gallito.com.uy/casa-en-venta-3-dormitorios-2-baã±os-cochera-y-patio-con-p-inmuebles-20463159
3 Dormitorios en Prado,U$S 230.000,91,https://www.gallito.com.uy/duplex-en-v-benavidez-a-estrenar-inmuebles-16826678
1 Ambiente en Ciudad Vieja,U$S 230.000,287,https://www.gallito.com.uy/casa-buenos-aires-esq-colon-inmuebles-20285068
