desc,valor,metraje,url,lat,lng
3 Dormitorios en Colon,U$S 55.000,,https://www.gallito.com.uy/se-vende-hermosa-casa-ubicada-en-el-barrio-colon-inmuebles-21891185,,
3 Dormitorios en Aires Puros,U$S 55.000,60.0,https://www.gallito.com.uy/venta-casa-3d-fondo-parrillero-ituzaingo-inmuebles-21569872,-34.85069,-56.14024
2 Dormitorios en Piedras Blancas,U$S 55.000,44.0,https://www.gallito.com.uy/capitan-tula-en-complejo-cerrado-inmuebles-18443177,,
2 Dormitorios en Nuevo Paris,U$S 55.000,80.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-nuevo-paris-inmuebles-21698794,,
1 Dormitorio en Carrasco Norte,U$S 55.000,33.0,https://www.gallito.com.uy/casa-un-dormitorio-en-paso-carrasco-inmuebles-20212289,-34.85607,-56.0469
1 Dormitorio en Colon,U$S 55.000,44.0,https://www.gallito.com.uy/casa-en-venta-en-colon-inmuebles-16303466,-34.80281,-56.21949
2 Dormitorios en Cerro,U$S 55.000,55.0,https://www.gallito.com.uy/venta-casa-2-dormitorio-en-el-cerro-inmuebles-21492441,-34.88155,-56.2588
2 Dormitorios en Ituzaingo,U$S 55.000,59.0,https://www.gallito.com.uy/venta-casa-ituzaingo-2-dormitorios-y-patio-inmuebles-22237353,-34.84484,-56.14726
1 Ambiente en Colon,U$S 55.000,,https://www.gallito.com.uy/excelente-ubicacion-a-mts-de-plaza-colon-inmuebles-20773136,,
2 Dormitorios en Paso De La Arena,U$S 55.000,,https://www.gallito.com.uy/casa-con-amplio-terreno-inmuebles-22140725,,
2 Dormitorios en Belvedere,U$S 55.000,103.0,https://www.gallito.com.uy/casa-padron-unico-inmuebles-17911675,,
2 Dormitorios en Colon,U$S 55.000,70.0,https://www.gallito.com.uy/complejo-duplex-2-dorm-uss-55000-s-7600-monoambiente-inmuebles-16224847,0.0,0.0
2 Dormitorios en J. Hipodromo,U$S 55.000,80.0,https://www.gallito.com.uy/hermoso-fondo-privado-casa-buena-construccion-inmuebles-13205702,,
4 Dormitorios en Paso De La Arena,U$S 55.000,90.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-22060283,-34.83532,-56.31229
2 Dormitorios en Ituzaingo,U$S 56.000,,https://www.gallito.com.uy/osvaldo-martinez-a-1-cuadra-del-hipodromo-de-maroñas-inmuebles-21461046,,
2 Dormitorios en Colon,U$S 56.000,100.0,https://www.gallito.com.uy/linda-casa-en-ph-inmuebles-17401317,-34.81823,-56.22748
2 Dormitorios en Ituzaingo,U$S 56.000,,https://www.gallito.com.uy/o-martinez-casi-p-piñeyrua-a-mts-del-palco-del-hipodromo-inmuebles-21447670,,
2 Dormitorios en Nuevo Centro,U$S 56.000,57.0,https://www.gallito.com.uy/filgueira-y-filgueira-vende-casa-de-2-dormitorios-inmuebles-21993424,-34.85139,-56.17233
2 Dormitorios en La Teja,U$S 58.000,,https://www.gallito.com.uy/casa-venta-la-teja-montevideo-imasuy-r-inmuebles-22109892,-34.85734,-56.23813
1 Dormitorio en Capurro,U$S 58.000,,https://www.gallito.com.uy/casa-buena-construccion-con-entrada-para-coches-y-fondo-inmuebles-20617001,,
1 Dormitorio en Prado,U$S 58.000,40.0,https://www.gallito.com.uy/-vendida-molinos-de-raffo-al-frente-inmuebles-14543049,,
2 Dormitorios en Otro,U$S 58.000,41.0,https://www.gallito.com.uy/sobre-balbin-y-vallejo-casa-con-jardin-y-patio-inmuebles-22094695,-34.85759,-56.15428
2 Dormitorios en Union,U$S 58.000,58.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-union-inmuebles-21743196,-34.87836,-56.13278
2 Dormitorios en Belvedere,U$S 58.000,,https://www.gallito.com.uy/casa-venta-belvedere-montevideo-imasuy-r-inmuebles-22109915,-34.8524,-56.23375
2 Dormitorios en Otro,U$S 58.000,,https://www.gallito.com.uy/casa-vent-2-dormitorios-y-fondo-montevideo-imasuy-r-inmuebles-22110610,-34.85708,-56.23788
2 Dormitorios en Lezica,U$S 58.000,75.0,https://www.gallito.com.uy/buena-casa-con-entrada-para-autos-y-patio-inmuebles-22192158,,
3 Dormitorios en Belvedere,U$S 58.000,,https://www.gallito.com.uy/hermosa-casa-en-venta-belvedere-inmuebles-21970756,,
2 Dormitorios en Manga,U$S 58.000,61.0,https://www.gallito.com.uy/venta-casa-2-dorm-zona-manga-casi-belloni-inmuebles-19297015,-34.80709,-56.14445
2 Dormitorios en Paso Molino,U$S 58.000,,https://www.gallito.com.uy/casa-venta-paso-molino-montevideo-imasuy-r-inmuebles-22109914,-34.86097,-56.21611
3 Dormitorios en Ituzaingo,U$S 58.000,101.0,https://www.gallito.com.uy/oportunidad-muy-proxima-a-avda-damaso-a-larrañaga-inmuebles-21896876,,
2 Dormitorios en Villa Española,U$S 58.500,,https://www.gallito.com.uy/casa-en-venta-en-villa-espaã±ola-inmuebles-21635609,-34.955,-54.971
2 Dormitorios en Aguada,U$S 59.000,44.0,https://www.gallito.com.uy/venta-de-casa-ph-2-dormitorios-conciliacion-inmuebles-22054450,-34.82188,-56.22422
4 Dormitorios en Peñarol,U$S 59.000,,https://www.gallito.com.uy/se-vende-casa-en-barrio-peã±arol-gran-oportunidad-inmuebles-22090653,,
2 Dormitorios en Perez Castellanos,U$S 59.000,54.0,https://www.gallito.com.uy/ph-al-frente-proxima-al-antel-arena-apta-banco-inmuebles-19405990,,
1 Dormitorio en Villa Española,U$S 59.000,60.0,https://www.gallito.com.uy/venta-de-casa-con-1-dormitorios-en-villa-española-inmuebles-22254615,,
2 Dormitorios en Maroñas,U$S 59.000,,https://www.gallito.com.uy/andres-latorre-casi-francisco-deballi-inmuebles-20236255,,
3 Dormitorios en Colon,U$S 59.000,150.0,https://www.gallito.com.uy/casa-de-3-dorm-a-4-cuadras-de-garzon-inmuebles-13711310,-34.79046,-56.23058
2 Dormitorios en Peñarol,U$S 59.000,75.0,https://www.gallito.com.uy/con-gran-potencial-inmuebles-16844616,-34.82251,-56.20887
2 Dormitorios en Peñarol,U$S 59.990,53.0,https://www.gallito.com.uy/casa-en-venta-en-barrio-peñarol-inmuebles-15409106,-34.81904,-56.20952
2 Dormitorios en Punta Rieles,U$S 60.000,,https://www.gallito.com.uy/venta-de-casa-de-dos-dormitorios-con-entrada-para-auto-inmuebles-21629044,-34.81785,-56.09907
2 Dormitorios en Jacinto Vera,U$S 60.000,85.0,https://www.gallito.com.uy/nuda-propiedad-en-venta-usufructo-temporal-de-10-años-inmuebles-17715913,,
2 Dormitorios en Peñarol,U$S 60.000,,https://www.gallito.com.uy/venta-de-oportunidad-en-peã±arol-inmuebles-21270539,,
2 Dormitorios en Cerro,U$S 60.000,115.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-con-garaje-estufa-a-leña-y-parrill-inmuebles-21216957,,
4 Dormitorios en Paso Molino,U$S 60.000,,https://www.gallito.com.uy/refor-vende-oportunidad-2-apartamentos-en-paso-molino-inmuebles-21529460,-34.86062,-56.21723
3 Dormitorios en Cerrito,U$S 60.000,90.0,https://www.gallito.com.uy/ibirocahy-y-santa-ana-inmuebles-15599041,-34.85028,-56.18207
2 Dormitorios en J. Hipodromo,U$S 60.000,70.0,https://www.gallito.com.uy/casa-de-altos-jardines-del-hipodromo-vendo-financio-inmuebles-19380130,-34.83688,-56.13403
2 Dormitorios en Villa Muñoz,U$S 60.000,60.0,https://www.gallito.com.uy/inversores-actualmente-esta-alquilada-se-vende-con-renta-inmuebles-20423751,-34.88409,-56.17808
3 Dormitorios en Malvin Norte,U$S 60.000,70.0,https://www.gallito.com.uy/cooperativa-uss-60000-cuota-en-el-momento-no-se-paga-inmuebles-20823609,,
2 Dormitorios en Otro,U$S 60.000,80.0,https://www.gallito.com.uy/nuda-propiedad-venta-de-casa-con-2-dormitorios-en-la-figu-inmuebles-22197123,,
1 Ambiente en Barrio Sur,U$S 60.000,130.0,https://www.gallito.com.uy/ideal-inversion-casa-para-reciclar-con-gran-potencial-inmuebles-22146859,-34.91033,-56.19098
2 Dormitorios en Colon,U$S 60.000,70.0,https://www.gallito.com.uy/casa-en-venta-en-colon-inmuebles-15632682,-34.80972,-56.22764
3 Dormitorios en Peñarol,U$S 61.000,79.0,https://www.gallito.com.uy/padron-unico-buen-entorno-inmuebles-22254080,-34.82566,-56.20614
3 Dormitorios en Manga,U$S 61.000,52.0,https://www.gallito.com.uy/casa-3-dorm-terreno-manga-inmuebles-21623251,-34.80697,-56.14293
2 Dormitorios en La Teja,U$S 61.900,49.0,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-la-teja-inmuebles-20655839,-34.86381,-56.23505
2 Dormitorios en Sayago,U$S 62.000,44.0,https://www.gallito.com.uy/venta-de-casa-de-dos-dormitorios-inmuebles-20166969,-34.82228,-56.22425
1 Dormitorio en La Figurita,U$S 62.000,,https://www.gallito.com.uy/oferta-a-reciclar-vacia-inmuebles-20997896,-34.87641,-56.17786
2 Dormitorios en La Comercial,U$S 62.000,50.0,https://www.gallito.com.uy/la-comercial-venta-dos-dorm-oportunidad-inmuebles-22096499,-34.88044,-56.18305
2 Dormitorios en Perez Castellanos,U$S 62.000,60.0,https://www.gallito.com.uy/comoda-casa-prox-antel-arena-inmuebles-21195950,,
3 Dormitorios en Peñarol,U$S 62.000,70.0,https://www.gallito.com.uy/dos-casas-en-mismo-padron-inmuebles-19398338,-34.81558,-56.20744
2 Dormitorios en Cno. Maldonado,U$S 62.000,,https://www.gallito.com.uy/2-casas-en-bella-italia-copernico-casi-milan-inmuebles-21461015,,
4 Dormitorios en Cno. Maldonado,U$S 62.000,92.0,https://www.gallito.com.uy/2-casas-en-mismo-padron-en-cno-maldonado-km-19-inmuebles-15701377,-34.78468,-56.06195
2 Dormitorios en Sayago,U$S 62.000,45.0,https://www.gallito.com.uy/casa-en-venta-en-sayago-inmuebles-12999374,-34.83152,-56.22483
2 Dormitorios en Belvedere,U$S 62.000,,https://www.gallito.com.uy/increible-oportunidad-refor-vende-duplex-en-belvedere-inmuebles-20297122,-34.84872,-56.2241
1 Dormitorio en Aires Puros,U$S 62.000,48.0,https://www.gallito.com.uy/ifer&olivera-mansavillagra-esq-propios-inmuebles-18488988,-34.85244,-56.18261
1 Ambiente en Peñarol,U$S 62.000,,https://www.gallito.com.uy/vendo-casa-grande-y-3-apartamentos-peãarol-inmuebles-22140549,-34.955,-54.971
2 Dormitorios en Villa Española,U$S 62.000,80.0,https://www.gallito.com.uy/larravide-y-agaces-inmuebles-12784661,,
3 Dormitorios en Maroñas,U$S 62.000,60.0,https://www.gallito.com.uy/dupex-en-cooperativa-covine-5-inmuebles-19957714,,
2 Dormitorios en Cno. Maldonado,U$S 62.999,56.0,https://www.gallito.com.uy/casa-unica-en-cooperativa-a-pasos-de-zonamerica-inmuebles-21842728,-34.79187,-56.07071
1 Dormitorio en Atahualpa,U$S 63.000,,https://www.gallito.com.uy/apartamento-con-renta-1-dormitorio-1-baã±o-con-patio-av-inmuebles-21784877,-34.955,-54.971
1 Dormitorio en La Teja,U$S 63.000,45.0,https://www.gallito.com.uy/-reservada-casa-de-1-dormitorio-con-cochera-inmuebles-22037659,-34.86554,-56.23037
2 Dormitorios en Cerrito,U$S 63.000,34.0,https://www.gallito.com.uy/venta-casa-tipo-ph-de-2-dormitorios-en-cerrito-inmuebles-22094501,-34.85549,-56.17855
2 Dormitorios en Villa Española,U$S 63.000,40.0,https://www.gallito.com.uy/venta-villa-española-2-dorm-proximo-antel-arenaavenidas-inmuebles-20747592,,
2 Dormitorios en Brazo Oriental,U$S 63.000,34.0,https://www.gallito.com.uy/venta-casa-tipo-ph-2-dormitorios-en-brazo-oriental-inmuebles-22094510,-34.8553,-56.17852
1 Dormitorio en J. Hipodromo,U$S 63.000,107.0,https://www.gallito.com.uy/casa-y-2-aptos-a-reciclar-en-locarno-y-acropolis-inmuebles-16390314,-34.83764,-56.13027
2 Dormitorios en Union,U$S 63.000,67.0,https://www.gallito.com.uy/vende-casa-2-dormitorios-y-azotea-a-reciclar-ideal-renta-inmuebles-18603770,-34.87166,-56.13866
2 Dormitorios en Villa Española,U$S 63.000,50.0,https://www.gallito.com.uy/imperdible-casa-en-villa-española-2-dormitorios-inmuebles-20736836,,
1 Dormitorio en Atahualpa,U$S 63.000,,https://www.gallito.com.uy/hermoso-apartamento-en-venta-atahualpa-inmuebles-22038087,,
1 Dormitorio en Sayago,U$S 64.000,50.0,https://www.gallito.com.uy/casa-en-venta-en-conciliacion-buen-terreno-inmuebles-20627145,-34.81657,-56.22531
1 Dormitorio en Maroñas,U$S 64.900,43.0,https://www.gallito.com.uy/casa-en-venta-inmuebles-20593993,,
1 Dormitorio en Lezica,U$S 65.000,80.0,https://www.gallito.com.uy/casa-en-venta-en-barrio-lezica-inmuebles-20170321,-34.78892,-56.25082
2 Dormitorios en Otro,U$S 65.000,42.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-con-patio-inmuebles-22244064,-34.85758,-56.15331
2 Dormitorios en Maroñas,U$S 65.000,90.0,https://www.gallito.com.uy/casa-de-2-dormitorios-con-parillero-inmuebles-21812756,,
2 Dormitorios en Piedras Blancas,U$S 65.000,,https://www.gallito.com.uy/las-primicias-casi-dgo-arena-piedras-blancas-inmuebles-19826755,-34.8172,-56.14531
2 Dormitorios en J. Hipodromo,U$S 65.000,65.0,https://www.gallito.com.uy/casa-alquilada-dos-dormitorios-con-entrega-uss-35000-mas-inmuebles-18793436,-34.84244,-56.14904
2 Dormitorios en Sayago,U$S 65.000,120.0,https://www.gallito.com.uy/casa-en-venta-en-conciliacion-inmuebles-15638505,-34.81745,-56.2317
2 Dormitorios en Union,U$S 65.000,53.0,https://www.gallito.com.uy/casa-2-dormitorios-union-con-jardin-y-patio-inmuebles-20524857,-34.87382,-56.13385
2 Dormitorios en Maroñas Curva,U$S 65.000,80.0,https://www.gallito.com.uy/linda-casa-con-gran-terreno-entrada-para-autos-inmuebles-20974982,-34.86161,-56.11308
3 Dormitorios en Punta Rieles,U$S 65.000,70.0,https://www.gallito.com.uy/casa-en-venta-punta-de-rieles-3-dormitorios-inmuebles-22061534,-34.82525,-56.11
2 Dormitorios en Cerrito,U$S 65.000,100.0,https://www.gallito.com.uy/casa-en-venta-sobre-br-batlle-y-ordoñez-inmuebles-20854792,-34.85812,-56.17533
2 Dormitorios en Maroñas Curva,U$S 65.000,90.0,https://www.gallito.com.uy/casa-de-2-dormitorios-con-parillero-inmuebles-21812745,,
3 Dormitorios en Lezica,U$S 65.000,,https://www.gallito.com.uy/casa-en-venta-inmuebles-22060368,-34.80114,-56.25112
2 Dormitorios en Manga,U$S 65.000,,https://www.gallito.com.uy/ceres-casi-av-belloni-inmuebles-22196042,,
2 Dormitorios en Cerro,U$S 65.000,52.0,https://www.gallito.com.uy/venta-casa-a-reciclar-2-dormitorios-cerro-inmuebles-22257824,-34.8829,-56.26046
1 Dormitorio en Malvin Norte,U$S 65.000,80.0,https://www.gallito.com.uy/vendo-casa-1dorm-al-frente-buena-zona-us-65000-sobre-av-inmuebles-15580101,-34.87641,-56.11186
3 Dormitorios en Union,U$S 65.000,273.0,https://www.gallito.com.uy/venta-de-la-nuda-propiedad-usufructo-vitalicio-inmuebles-16348482,,
2 Dormitorios en Union,U$S 65.000,70.0,https://www.gallito.com.uy/venta-casas-2-dormitorios-union-inmuebles-22153421,-34.8721,-56.14132
2 Dormitorios en Bolivar,U$S 65.000,60.0,https://www.gallito.com.uy/casa-p-horizontal-totalmente-independiente-inmuebles-17915528,-34.85581,-56.16091
3 Dormitorios en Peñarol,U$S 65.000,80.0,https://www.gallito.com.uy/casa-en-peñarol-3-dormitorios-inmuebles-17225751,-34.82589,-56.19914
3 Dormitorios en Cerrito,U$S 65.000,102.0,https://www.gallito.com.uy/en-buen-precio-a-reciclar-3-dormitorios-permuta-cerrito-inmuebles-21170837,,
2 Dormitorios en Villa Española,U$S 65.000,,https://www.gallito.com.uy/apartamento-con-renta-2-dormitorios-1-baã±o-patio-con-p-inmuebles-21842474,-34.955,-54.971
2 Dormitorios en Otro,U$S 65.000,76.0,https://www.gallito.com.uy/venta-de-casa-con-2-dormitorios-en-ituzaingo-inmuebles-22197127,,
Más de 4 dormitorios en La Teja,U$S 65.000,,https://www.gallito.com.uy/refor-vende-casa-en-la-teja-inmuebles-17110745,-34.86524,-56.23992
2 Dormitorios en Maroñas,U$S 65.000,,https://www.gallito.com.uy/cochabamba-esq-mateo-cortes-flor-de-maroñas-inmuebles-20573883,,
3 Dormitorios en Paso De La Arena,U$S 65.000,300.0,https://www.gallito.com.uy/casa-3-dormitorios-con-garage-y-apto-al-fondo-inmuebles-22108890,-34.8193,-56.28553
3 Dormitorios en Casabo,U$S 65.000,,https://www.gallito.com.uy/pedro-de-mendoza-esquina-capitãn-tula-inmuebles-18645898,,
2 Dormitorios en Casabo,U$S 65.000,,https://www.gallito.com.uy/pedro-de-mendoza-esquina-capitãn-tula-inmuebles-18645893,,
2 Dormitorios en Maroñas,U$S 65.000,,https://www.gallito.com.uy/casa-venta-pu-maroã±as-2-dorm-garage-parrillero-admite-banc-inmuebles-21747011,,
2 Dormitorios en Peñarol,U$S 65.000,,https://www.gallito.com.uy/gran-oportunidad-de-comprar-en-peã±arol-barrio-lavalleja-inmuebles-21779771,,
2 Dormitorios en Villa Española,U$S 65.000,49.0,https://www.gallito.com.uy/casa-linda-casa-en-regimen-de-ph-de-dos-dormitorios-y-pa-inmuebles-21998295,-34.85949,-56.15461
1 Dormitorio en Union,U$S 67.000,41.0,https://www.gallito.com.uy/se-vende-casa-con-patio-y-parrillero-en-la-union-inmuebles-22066132,-34.87356,-56.14145
1 Ambiente en Prado,U$S 67.000,,https://www.gallito.com.uy/hermoso-monoambiente-en-venta-inmuebles-21763859,,
2 Dormitorios en J. Hipodromo,U$S 67.000,58.0,https://www.gallito.com.uy/casa-2-dormitorios-con-inmejorable-estado-inmuebles-21279675,,
2 Dormitorios en Maroñas,U$S 67.000,,https://www.gallito.com.uy/andres-latorre-a-1-de-veracierto-y-2-cuadras-cno-maldonado-inmuebles-19404486,,
2 Dormitorios en Perez Castellanos,U$S 67.000,,https://www.gallito.com.uy/casa-en-venta-2-dormitorios-1-baã±o-patio-guillermo-muã-inmuebles-20925278,-34.85862,-56.15698
1 Dormitorio en Aires Puros,U$S 67.000,50.0,https://www.gallito.com.uy/venta-casa-1-dormitorio-aires-puros-burgues-y-gral-acha-p-inmuebles-21950824,,
2 Dormitorios en Sayago,U$S 67.000,100.0,https://www.gallito.com.uy/casa-y-apartamento-en-venta-en-conciliacion-inmuebles-22145515,-34.81768,-56.2294
2 Dormitorios en Nuevo Paris,U$S 68.000,90.0,https://www.gallito.com.uy/casa-en-venta-en-nuevo-paris-a-una-cuadra-de-av-garzon-inmuebles-15938002,-34.84428,-56.22515
2 Dormitorios en Maroñas,U$S 68.000,,https://www.gallito.com.uy/venta-de-aparatamento-2-dormitiorios-1-baã±o-con-patio-mãs-inmuebles-21785460,-34.85383,-56.14076
2 Dormitorios en Cerrito,U$S 68.000,51.0,https://www.gallito.com.uy/venta-de-casa-cerrito-2-dormitorios-garaje-y-jardin-inmuebles-22206255,-34.85974,-56.17275
2 Dormitorios en Belvedere,U$S 68.000,45.0,https://www.gallito.com.uy/diri-jose-freire-y-santa-lucia-pbaja-cpatio-inmuebles-15313173,-34.85433,-56.21898
3 Dormitorios en Sayago,U$S 68.000,60.0,https://www.gallito.com.uy/casa-en-venta-en-conciliacion-inmuebles-14173160,-34.81964,-56.22097
2 Dormitorios en Peñarol,U$S 68.000,60.0,https://www.gallito.com.uy/casa-de-2-dorm-alquilada-ideal-para-renta-inmuebles-16588665,-34.83966,-56.1879
2 Dormitorios en J. Hipodromo,U$S 68.000,,https://www.gallito.com.uy/david-chiossoni-casi-av-dr-carlos-nery-inmuebles-21862244,,
2 Dormitorios en Perez Castellanos,U$S 68.000,50.0,https://www.gallito.com.uy/ph-proximo-antel-arena-2-dormitorios-venta-perez-castellano-inmuebles-19787568,,
2 Dormitorios en La Teja,U$S 68.000,59.0,https://www.gallito.com.uy/ifer&olivera-b-riquet-esq-c-tellier-inmuebles-20493077,-34.86506,-56.22992
2 Dormitorios en Maroñas,U$S 68.000,35.0,https://www.gallito.com.uy/proximo-al-colegio-domingo-savio-inmuebles-20769841,-34.85341,-56.14137
3 Dormitorios en Lezica,U$S 69.000,,https://www.gallito.com.uy/venta-casa-en-lezica-inmuebles-21765889,,
2 Dormitorios en Lezica,U$S 69.000,80.0,https://www.gallito.com.uy/casa-en-barrio-lezica-con-gran-terreno-de-845-m2-inmuebles-19858567,-34.8042,-56.2488
2 Dormitorios en Maroñas,U$S 69.000,,https://www.gallito.com.uy/marcos-salcedo-casi-cochabamba-flor-de-maroñas-inmuebles-21461005,,
3 Dormitorios en Piedras Blancas,U$S 69.000,151.0,https://www.gallito.com.uy/br-aparicio-saravia-y-alvaro-figueredo-inmuebles-17028578,-34.83285,-56.141
3 Dormitorios en Piedras Blancas,U$S 69.000,82.0,https://www.gallito.com.uy/casa-3-dormitorios-en-venta-en-piedras-blancas-inmuebles-19972593,-34.82157,-56.1464
2 Dormitorios en Sayago,U$S 69.000,55.0,https://www.gallito.com.uy/proxima-al-centro-comercial-de-sayago-buena-locomocion-inmuebles-14804310,,
2 Dormitorios en Paso De La Arena,U$S 69.000,64.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-paso-de-la-arena-inmuebles-21628926,-34.84377,-56.26941
3 Dormitorios en Colon,U$S 69.000,80.0,https://www.gallito.com.uy/oportunidad-comoda-casa-gran-patio-en-colon-solo-a-usd-inmuebles-21674505,-34.8115,-56.2198
3 Dormitorios en La Teja,U$S 69.000,100.0,https://www.gallito.com.uy/ideal-inversion-casa-de-3-dormitorios-inmuebles-21993248,-34.86297,-56.23713
2 Dormitorios en Malvin Norte,U$S 69.000,104.0,https://www.gallito.com.uy/oportunidad-excelente-casa-en-malvin-carrasco-norte-inmuebles-21875291,-34.87136,-56.10032
2 Dormitorios en Paso De La Arena,U$S 69.000,150.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-los-bulevares-inmuebles-21802886,-34.82036,-56.28678
4 Dormitorios en Atahualpa,U$S 69.500,,https://www.gallito.com.uy/venta-casa-atahualpa-montevideo-imasuy-ip-inmuebles-22201035,-34.87115,-56.18594
2 Dormitorios en Nuevo Paris,U$S 69.500,82.0,https://www.gallito.com.uy/con-garaje-y-fondo-llupes-esquina-j-pose-inmuebles-21679704,-34.84589,-56.23754
2 Dormitorios en Nuevo Paris,U$S 69.500,82.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-nuevo-paris-joaquin-pose-esq-jose-inmuebles-21669965,,
4 Dormitorios en Prado,U$S 69.500,69.0,https://www.gallito.com.uy/venta-casa-prado-montevideo-imasuy-ip-inmuebles-22201036,-34.87414,-56.18428
4 Dormitorios en Reducto,U$S 69.500,69.0,https://www.gallito.com.uy/venta-casa-reducto-montevideo-imasuy-ip-inmuebles-22201025,-34.87317,-56.18455
4 Dormitorios en Brazo Oriental,U$S 69.500,,https://www.gallito.com.uy/venta-casa-brazo-oriental-montevideo-imasuy-ip-inmuebles-22201034,-34.8731,-56.18456
2 Dormitorios en Cerro,U$S 70.000,,https://www.gallito.com.uy/refor-vende-casa-y-dos-apartamentos-en-el-cerro-inmuebles-18163406,-34.89244,-56.25148
2 Dormitorios en Villa Española,U$S 70.000,90.0,https://www.gallito.com.uy/oportunidad-lista-para-ingresar-amplia-cochera-inmuebles-20253383,-34.86706,-56.14465
2 Dormitorios en Punta Rieles,U$S 70.000,75.0,https://www.gallito.com.uy/casa-en-torremolinos-prox-blvr-aparicio-saravia-inmuebles-15967464,-34.82547,-56.10828
3 Dormitorios en Union,U$S 70.000,120.0,https://www.gallito.com.uy/casa-3-dormitorios-union-proximo-a-corrales-inmuebles-20697172,-34.86425,-56.13971
1 Dormitorio en Atahualpa,U$S 70.000,45.0,https://www.gallito.com.uy/venta-casa-en-atahualpa-padron-unico-inmuebles-20369731,-34.86863,-56.18889
2 Dormitorios en La Teja,U$S 70.000,46.0,https://www.gallito.com.uy/casa-padron-unico-amplio-jardin-y-cochera-inmuebles-17891896,-34.8674,-56.22477
3 Dormitorios en Sayago,U$S 70.000,120.0,https://www.gallito.com.uy/venta-de-dos-casas-en-mismo-padroncon-renta-inmuebles-17990480,-34.82265,-56.23992
2 Dormitorios en Piedras Blancas,U$S 70.000,90.0,https://www.gallito.com.uy/venta-casa-piedras-blancas-dos-dormitorios-terreno-inmuebles-21289402,-34.82968,-56.1468
2 Dormitorios en Cerro,U$S 70.000,,https://www.gallito.com.uy/casa-2-dorm-con-renta-inmuebles-20859458,,
3 Dormitorios en La Teja,U$S 70.000,128.0,https://www.gallito.com.uy/casa-en-venta-de-4-dormitorios-con-renta-en-la-teja-mont-inmuebles-21841760,-34.85478,-56.24297
3 Dormitorios en La Teja,U$S 70.000,,https://www.gallito.com.uy/refor-vende-casa-al-fondo-con-galpon-inmuebles-17657095,-34.86592,-56.23913
2 Dormitorios en Lezica,U$S 70.000,,https://www.gallito.com.uy/casa-planchada-con-terreno-y-galpon-inmuebles-18073166,,
3 Dormitorios en La Teja,U$S 70.000,100.0,https://www.gallito.com.uy/casas-venta-montevideo-la-teja-inmuebles-22237825,,
3 Dormitorios en Punta Rieles,U$S 70.000,110.0,https://www.gallito.com.uy/casa-sobre-avenida-inmuebles-18286819,,
2 Dormitorios en Ciudad Vieja,U$S 70.000,67.0,https://www.gallito.com.uy/casa-ciudad-vieja-venta-reconquista-y-perez-castellano-inmuebles-16865540,,
1 Dormitorio en Colon,U$S 70.000,80.0,https://www.gallito.com.uy/casa-en-venta-en-colon-inmuebles-20997193,-34.81277,-56.21342
2 Dormitorios en La Teja,U$S 70.000,,https://www.gallito.com.uy/refor-vende-casa-en-la-teja-oportunidad-inmuebles-21586026,-34.86945,-56.22775
4 Dormitorios en Villa Española,U$S 70.000,120.0,https://www.gallito.com.uy/casa-4-dorm-2-baños-villa-española-inmuebles-21407750,-34.86391,-56.13831
Más de 4 dormitorios en Peñarol,U$S 70.000,160.0,https://www.gallito.com.uy/casi-3-unidades-para-renta-inmuebles-18649869,-34.81745,-56.21344
3 Dormitorios en Maroñas,U$S 70.000,700.0,https://www.gallito.com.uy/casa-de-3-dormitorios-inmuebles-18965454,,
2 Dormitorios en Cerrito,U$S 70.000,,https://www.gallito.com.uy/hermosa-casa-en-venta-cerrito-inmuebles-21891183,,
2 Dormitorios en Malvin Norte,U$S 70.000,,https://www.gallito.com.uy/casa-en-venta-con-renta-2-dormitorios-1-baã±o-con-patio-inmuebles-21993256,-34.955,-54.971
4 Dormitorios en Las Acacias,U$S 70.000,356.0,https://www.gallito.com.uy/3-casas-en-padron-unico-inmuebles-21366112,,
1 Dormitorio en Prado,U$S 70.000,52.0,https://www.gallito.com.uy/venta-terreno-con-mejoras-inmuebles-22128337,,
2 Dormitorios en Nuevo Paris,U$S 70.000,,https://www.gallito.com.uy/refor-vende-casa-en-nuevo-paris-inmuebles-20219738,-34.83997,-56.25036
3 Dormitorios en Cno. Maldonado,U$S 70.000,110.0,https://www.gallito.com.uy/casa-de-3-dormitorios-ideal-esquina-para-negocio-inmuebles-18286831,,
2 Dormitorios en Cno. Maldonado,U$S 71.000,,https://www.gallito.com.uy/estepona-casi-cno-maldonado-casa-y-2-aptos-inmuebles-20121881,,
1 Ambiente en Maroñas,U$S 72.000,100.0,https://www.gallito.com.uy/casa-buen-estado-y-2-aptos-a-reciclar-inmuebles-20177744,-34.85526,-56.11537
2 Dormitorios en Maroñas,U$S 72.000,104.0,https://www.gallito.com.uy/venta-2-casas-maroñas-2-dormitorios-con-renta-y-garantia-inmuebles-15891980,-34.83463,-56.14485
