desc,valor,metraje,url
4 Dormitorios en J. Hipodromo,79000,146.0,https://www.gallito.com.uy/dos-casas-en-1-padron-a-12-cuadra-de-avda-j-belloni-inmuebles-21679783
3 Dormitorios en La Teja,79000,70.0,https://www.gallito.com.uy/casa-3-dormitorios-jardin-y-fondo-independiente-inmuebles-22090233
2 Dormitorios en Piedras Blancas,79000,85.0,https://www.gallito.com.uy/casa-venta-2-dorm-con-construc-ocpcion-mas-dorm-regularizada-inmuebles-21780802
2 Dormitorios en Jacinto Vera,79000,101.0,https://www.gallito.com.uy/venta-de-casa-o-local-con-93-m2-al-frente-para-reciclar-inmuebles-20640241
2 Dormitorios en Ituzaingo,80000,80.0,https://www.gallito.com.uy/solida-y-amplia-edificacion-a-reciclar-inmuebles-22196033
4 Dormitorios en La Teja,82000,75.0,https://www.gallito.com.uy/imperdible-padron-unico-a-mts-cmramirez-inmuebles-21313611
4 Dormitorios en Piedras Blancas,84000,124.0,https://www.gallito.com.uy/sp-curupu-y-tnte-galeano-2-casas-mismo-padron-todo-impecable-inmuebles-21335543
2 Dormitorios en Cerro,85000,80.0,https://www.gallito.com.uy/casa-con-frente-fondo-y-cochera-a-reparar-inmuebles-22257890
2 Dormitorios en Brazo Oriental,85000,70.0,https://www.gallito.com.uy/imperdible-frente-planta-alta-con-balcon-y-azotea-inmuebles-21765186
1 Dormitorio en Jacinto Vera,85000,47.0,https://www.gallito.com.uy/hermosa-casa-cerca-de-nuevo-centro-shopping-inmuebles-21779772
3 Dormitorios en Casavalle,86000,108.0,https://www.gallito.com.uy/oportunidad-3-dorm-para-inversion-inmuebles-21821060
3 Dormitorios en Ituzaingo,87000,88.0,https://www.gallito.com.uy/padron-esquina-muy-proximo-al-hipodromo-inmuebles-22184340
2 Dormitorios en Peñarol,88000,70.0,https://www.gallito.com.uy/oportunidad-excelente-construccion-si-banco-094082543-inmuebles-22025088
3 Dormitorios en Paso De La Arena,89000,115.0,https://www.gallito.com.uy/excelente-oportunidad-de-negocio-dos-casas-con-buen-terreno-inmuebles-22165698
2 Dormitorios en Cerro,89500,81.0,https://www.gallito.com.uy/oportunidad-venta-de-casa-3-dormitorios-1-baño-a-2-cu-inmuebles-21821418
1 Dormitorio en La Blanqueada,90000,41.0,https://www.gallito.com.uy/se-vende-apto-casa-1-dormitorio-patio-y-cochera-inmuebles-21077528
2 Dormitorios en Nuevo Paris,90000,110.0,https://www.gallito.com.uy/linda-con-fondo-y-garaje-inmuebles-17520813
3 Dormitorios en Union,92000,105.0,https://www.gallito.com.uy/casa-union-inmuebles-22095235
2 Dormitorios en Cerrito,93000,68.0,https://www.gallito.com.uy/oportunidad-con-financiacion-toda-a-nuevo-a-1-de-gral-flores-inmuebles-22019008
Más de 4 dormitorios en Cerro,95000,170.0,https://www.gallito.com.uy/casa-con-apto-al-fondo-o-barbacoa-inmuebles-21934266
3 Dormitorios en Nuevo Paris,95000,80.0,https://www.gallito.com.uy/casa-con-terreno-y-cochera-inmuebles-19844112
3 Dormitorios en Nuevo Paris,95000,80.0,https://www.gallito.com.uy/casa-con-terreno-y-cochera-inmuebles-19844113
2 Dormitorios en Buceo,95000,46.0,https://www.gallito.com.uy/baldovino-casa-buceo-alicia-goyena-y-neyra-inmuebles-22224667
4 Dormitorios en Nuevo Paris,95000,160.0,https://www.gallito.com.uy/casa-4-dormitorios-y-terreno-inmuebles-19742848
2 Dormitorios en Reducto,97000,63.0,https://www.gallito.com.uy/dueño-vende-inmuebles-21999741
2 Dormitorios en Belvedere,98000,60.0,https://www.gallito.com.uy/proxima-centro-comercial-paso-molino-inmuebles-22253333
2 Dormitorios en Cerro,98000,141.0,https://www.gallito.com.uy/venta-ph-en-cerro-hasta-4-lugares-de-garaje-imperdible-inmuebles-21784615
3 Dormitorios en Buceo,98500,100.0,https://www.gallito.com.uy/oportunidad-vendo-por-viaje-linda-casa-inmuebles-21927979
2 Dormitorios en Brazo Oriental,99000,91.0,https://www.gallito.com.uy/padron-unico-magested-y-burgues-inmuebles-19353334
3 Dormitorios en Maroñas,99000,67.0,https://www.gallito.com.uy/venta-casa-3-dorm1-baño-y-patio-63000usdcuotas-inmuebles-20146847
2 Dormitorios en Carrasco Norte,99000,90.0,https://www.gallito.com.uy/casa-de-2-dormitorios-en-carrasco-norte-inmuebles-21597178
2 Dormitorios en Capurro,99000,100.0,https://www.gallito.com.uy/casa-en-capurro-a-metros-de-la-avenida-inmuebles-19506634
2 Dormitorios en Union,99000,54.0,https://www.gallito.com.uy/casa-en-venta-union-lars-inmuebles-21015583
2 Dormitorios en Malvin Norte,100000,55.0,https://www.gallito.com.uy/casa-2-dorm-en-venta-en-malvin-norte-con-cochera-inmuebles-21546888
2 Dormitorios en Malvin Norte,100000,43.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-en-malvin-norte-ley-vis-inmuebles-22044754
2 Dormitorios en Sayago,105000,100.0,https://www.gallito.com.uy/oportunidad-buen-inmueble-con-amplio-terreno-inmuebles-21520630
3 Dormitorios en La Teja,105000,90.0,https://www.gallito.com.uy/casa-con-cochera-y-fondo-teja-sur-inmuebles-20651589
2 Dormitorios en Brazo Oriental,105000,54.0,https://www.gallito.com.uy/reciclada-ubicada-en-un-muy-lindo-punto-a-mts-de-br-inmuebles-20980342
2 Dormitorios en Capurro,105000,70.0,https://www.gallito.com.uy/casablanca-ph-al-frente-impecable-inmuebles-12947815
4 Dormitorios en Union,108000,100.0,https://www.gallito.com.uy/ideal-2-familias-o-renta-padron-con-3-unidades-inmuebles-21885244
2 Dormitorios en Jacinto Vera,109000,52.0,https://www.gallito.com.uy/muy-buena-oportunidad-lista-para-entrar-inmuebles-21451489
2 Dormitorios en Reducto,109000,79.0,https://www.gallito.com.uy/venta-casa-2-dormitorios-amplia-terraza-reducto-inmuebles-21603765
2 Dormitorios en Sayago,110000,91.0,https://www.gallito.com.uy/sobre-avenida-garzon-buena-propiedad-al-frente-inmuebles-21293881
2 Dormitorios en Buceo,110000,60.0,https://www.gallito.com.uy/casa-de-altos-a-1-de-batlle-y-ordoñes-y-3-de-rivera-inmuebles-21506839
3 Dormitorios en Brazo Oriental,110000,102.0,https://www.gallito.com.uy/casablanca-a-pasos-de-propios-al-sur-inmuebles-19723157
2 Dormitorios en Prado,115000,55.0,https://www.gallito.com.uy/casablanca-ph-en-planta-alta-al-frente-inmuebles-20206127
2 Dormitorios en Brazo Oriental,115000,60.0,https://www.gallito.com.uy/dueño-vende-ph-de-altos-brazo-oriental-inmuebles-21940355
3 Dormitorios en Aguada,115000,90.0,https://www.gallito.com.uy/casa-de-3-o-4-dormitorios-en-aguada-inmuebles-21921380
3 Dormitorios en Paso Molino,115000,75.0,https://www.gallito.com.uy/casa-esquina-con-garaje-inmuebles-20488071
4 Dormitorios en Aguada,115000,118.0,https://www.gallito.com.uy/casa-venta-aguada-4-dormitorios-casa-de-epoca-azotea-inmuebles-22217630
2 Dormitorios en La Comercial,115000,63.0,https://www.gallito.com.uy/proxima-a-tres-cruces-sobre-martin-garcia-consulte-inmuebles-21835989
2 Dormitorios en La Blanqueada,115000,68.0,https://www.gallito.com.uy/venta-de-casa-en-la-blanqueada-juan-ortiz-y-fco-simon-inmuebles-22277432
3 Dormitorios en Villa Muñoz,115000,110.0,https://www.gallito.com.uy/padron-unico-109-m2-excelente-estado-inmuebles-20675391
4 Dormitorios en Perez Castellanos,116000,126.0,https://www.gallito.com.uy/casa-en-excelente-estado-financiada-inmuebles-18448778
3 Dormitorios en Cerro,118000,99.0,https://www.gallito.com.uy/linda-y-lista-para-entrar-barbacoa-con-parrillero-inmuebles-22037785
2 Dormitorios en La Blanqueada,118000,47.0,https://www.gallito.com.uy/muy-bonita-en-planta-alta-a-metros-del-parque-central-inmuebles-21841340
3 Dormitorios en Nuevo Paris,118000,182.0,https://www.gallito.com.uy/casa-y-3-apartamentos-alquilados-inmuebles-21718724
2 Dormitorios en Sayago,118000,86.0,https://www.gallito.com.uy/excelente-ubicacion-sobre-avenida-sayago-inmuebles-21101262
2 Dormitorios en Perez Castellanos,119000,80.0,https://www.gallito.com.uy/se-vende-casa-con-cochera-cercana-al-antel-arena-inmuebles-22179843
2 Dormitorios en La Blanqueada,119000,67.0,https://www.gallito.com.uy/casa-pa-prop-horizontal-impec-2-dorm-baño-patio-uss119000-inmuebles-19156128
2 Dormitorios en Peñarol,119000,250.0,https://www.gallito.com.uy/casa-peñarol-lavalleja-inmuebles-22145328
2 Dormitorios en La Teja,120000,200.0,https://www.gallito.com.uy/casa-y-3-apartamentos-inmuebles-17795303
3 Dormitorios en Peñarol,120000,120.0,https://www.gallito.com.uy/casa-con-local-casavalle-proximo-a-garzon-inmuebles-21999452
3 Dormitorios en Paso De La Arena,120000,65.0,https://www.gallito.com.uy/casa-ph-3-dormitorios-y-terreno-2000-metros-inmuebles-18409241
2 Dormitorios en Piedras Blancas,120000,51.0,https://www.gallito.com.uy/casa-sobre-belloni-2-dormitorios-gran-terreno-inmuebles-22065561
3 Dormitorios en Brazo Oriental,120000,80.0,https://www.gallito.com.uy/venta-casa-3-dormitorios-1-baño-brazo-oriental-inmuebles-20191771
4 Dormitorios en La Teja,120000,160.0,https://www.gallito.com.uy/todas-las-comodidades-cochera-jardin-y-fondo-inmuebles-22110594
2 Dormitorios en Paso Molino,122000,97.0,https://www.gallito.com.uy/herrera-y-obes-a-metros-de-carlos-m-ramirez-inmuebles-21752996
3 Dormitorios en Belvedere,122000,167.0,https://www.gallito.com.uy/manuel-herrera-y-obes-casa-con-fondo-inmuebles-21949834
2 Dormitorios en La Blanqueada,124500,53.0,https://www.gallito.com.uy/excelente-oportunidad-en-la-blanqueada-inmuebles-21875440
2 Dormitorios en La Blanqueada,124900,58.0,https://www.gallito.com.uy/apto-tipo-casa-al-fte-2-dor-cerca-av-italia-y-de-propios-inmuebles-21832319
Más de 4 dormitorios en Nuevo Paris,125000,121.0,https://www.gallito.com.uy/3-unidades-en-un-padron-inmuebles-17520725
2 Dormitorios en Buceo,127000,48.0,https://www.gallito.com.uy/baldovino-buceo-jacinto-vera-y-magariños-cervantes-inmuebles-22010905
2 Dormitorios en Pocitos Nuevo,127000,48.0,https://www.gallito.com.uy/baldovino-pocnuevo-jacinto-vera-y-magariños-cervantes-inmuebles-22010926
3 Dormitorios en Sayago,128000,88.0,https://www.gallito.com.uy/potenza-casa-3-dormitorios-garage-y-patio-30-metros-inmuebles-13365889
3 Dormitorios en Reducto,128000,215.0,https://www.gallito.com.uy/casa-en-venta-de-3-dormitorios-en-reducto-inmuebles-22065543
4 Dormitorios en Cerro,128000,160.0,https://www.gallito.com.uy/dos-casas-independientes-en-mismo-padron-inmuebles-21628525
2 Dormitorios en La Blanqueada,128000,58.0,https://www.gallito.com.uy/casa-excelente-ubicacion-inmuebles-22253236
2 Dormitorios en Atahualpa,129000,68.0,https://www.gallito.com.uy/a-estrenar-tipo-casa-duplex-sin-gc-sin-g-ocupacion-inmuebles-22311991
2 Dormitorios en Belvedere,129000,100.0,https://www.gallito.com.uy/se-vende-casa-3-aptos-garage-inmuebles-21826908
3 Dormitorios en Union,129000,95.0,https://www.gallito.com.uy/casa-ph-preciosa-95-m2-frente-bajo-de-precio-uss-129000-inmuebles-20584948
2 Dormitorios en Prado,130000,71.0,https://www.gallito.com.uy/ph-en-planta-baja-en-excelente-punto-inmuebles-21015390
2 Dormitorios en Prado,130000,65.0,https://www.gallito.com.uy/oficina-sosa-casa-alquilada-en-prado-norte-cparrillero-inmuebles-17520856
2 Dormitorios en Paso Molino,130000,69.0,https://www.gallito.com.uy/a-100-metros-de-agraciada-inmuebles-20888469
2 Dormitorios en Cerro,130000,80.0,https://www.gallito.com.uy/amplio-terreno-con-casa-grande-en-barrio-cerro-calle-me-inmuebles-21927130
4 Dormitorios en La Comercial,130000,127.0,https://www.gallito.com.uy/venta-la-comercial-casa-en-planta-alta-4-dorm-terraza-inmuebles-22185079
3 Dormitorios en Prado Norte,130000,109.0,https://www.gallito.com.uy/casablanca-a-pasos-de-castro-ph-al-frente-inmuebles-13574862
